period_id,time,u,u2,y1,y2
10,3593.8,10,2,9.5508,7.832
10,3593.9,10,2,9.5068,7.8125
10,3594,10,2,9.5117,7.8125
10,3594.1,10,2,9.5459,7.8564
10,3594.2,10,2,9.541,7.832
10,3594.3,10,2,9.5654,7.8174
10,3594.4,10,2,9.5557,7.8418
10,3594.5,10,2,9.5557,7.8271
10,3594.6,10,2,9.5508,7.8271
10,3594.7,10,2,9.5459,7.8662
10,3594.8,10,2,9.5508,7.8027
10,3594.9,10,2,9.5557,7.8418
10,3595,10,2,9.5508,7.8467
10,3595.1,10,2,9.5508,7.8564
10,3595.2,10,2,9.5801,7.8516
10,3595.3,10,2,9.5703,7.8564
10,3595.4,10,2,9.5508,7.8857
10,3595.5,10,2,9.5557,7.8564
10,3595.6,10,2,9.5605,7.8613
10,3595.7,10,2,9.5752,7.8711
10,3595.8,10,2,9.5654,7.8467
10,3595.9,10,2,9.5557,7.876
10,3596,10,2,9.5703,7.8613
10,3596.1,10,2,9.5801,7.8613
10,3596.2,10,2,9.5898,7.8369
10,3596.3,10,2,9.5898,7.8467
10,3596.4,10,2,9.6094,7.8564
10,3596.5,10,2,9.5996,7.876
10,3596.6,10,2,9.6143,7.8613
10,3596.7,10,2,9.585,7.8711
10,3596.8,10,2,9.5898,7.8809
10,3596.9,10,2,9.5947,7.8809
10,3597,10,2,9.6387,7.8662
10,3597.1,10,2,9.6191,7.8809
10,3597.2,10,2,9.6191,7.9053
10,3597.3,10,2,9.6045,7.8955
10,3597.4,10,2,9.6143,7.8711
10,3597.5,10,2,9.5996,7.9102
10,3597.6,10,2,9.6143,7.915
10,3597.7,10,2,9.6094,7.8906
10,3597.8,10,2,9.6143,7.9199
10,3597.9,10,2,9.624,7.8955
10,3598,10,2,9.624,7.8955
10,3598.1,10,2,9.6484,7.8809
10,3598.2,10,2,9.6387,7.9102
10,3598.3,10,2,9.624,7.8906
10,3598.4,10,2,9.6191,7.9053
10,3598.5,10,2,9.6289,7.8955
10,3598.6,10,2,9.6582,7.9199
10,3598.7,10,2,9.6338,7.8955
10,3598.8,10,2,9.6387,7.9199
10,3598.9,10,2,9.6631,7.9053
10,3599,10,2,9.6387,7.8711
10,3599.1,10,2,9.6436,7.8857
10,3599.2,10,2,9.6436,7.9102
10,3599.3,10,2,9.6289,7.9102
10,3599.4,10,2,9.6436,7.876
10,3599.5,10,2,9.6533,7.9004
10,3599.6,10,2,9.6436,7.9102
10,3599.7,10,2,9.6729,7.9102
10,3599.8,10,2,9.6631,7.8711
