period_id,time,u,u2,y1,y2
1,886.8,1,8,4.502,4.6191
1,886.9,1,8,4.5166,4.585
1,887,1,8,4.5215,4.5996
1,887.1,1,8,4.5312,4.5605
1,887.2,1,8,4.5215,4.624
1,887.3,1,8,4.5166,4.5898
1,887.4,1,8,4.5117,4.6045
1,887.5,1,8,4.5117,4.585
1,887.6,1,8,4.5166,4.5898
1,887.7,1,8,4.5508,4.624
1,887.8,1,8,4.5264,4.5752
1,887.9,1,8,4.5215,4.6045
1,888,1,8,4.4971,4.5801
1,888.1,1,8,4.502,4.5752
1,888.2,1,8,4.5166,4.5654
1,888.3,1,8,4.5264,4.6045
1,888.4,1,8,4.5264,4.6045
1,888.5,1,8,4.5068,4.5752
1,888.6,1,8,4.5166,4.5947
1,888.7,1,8,4.5215,4.5654
1,888.8,1,8,4.541,4.6143
1,888.9,1,8,4.5068,4.5947
1,889,1,8,4.5068,4.5947
1,889.1,1,8,4.5068,4.5898
1,889.2,1,8,4.502,4.5508
1,889.3,1,8,4.5312,4.5605
1,889.4,1,8,4.5654,4.5996
1,889.5,1,8,4.4971,4.5996
1,889.6,1,8,4.5068,4.585
1,889.7,1,8,4.502,4.5703
1,889.8,1,8,4.5068,4.5752
1,889.9,1,8,4.5361,4.6289
1,890,1,8,4.5068,4.5996
1,890.1,1,8,4.4971,4.5801
1,890.2,1,8,4.5068,4.5898
1,890.3,1,8,4.5215,4.585
1,890.4,1,8,4.5068,4.5801
1,890.5,1,8,4.5215,4.5947
1,890.6,1,8,4.5312,4.5996
1,890.7,1,8,4.502,4.5654
1,890.8,1,8,4.5166,4.6289
1,890.9,1,8,4.5215,4.5947
1,891,1,8,4.5117,4.585
1,891.1,1,8,4.5166,4.5752
1,891.2,1,8,4.5068,4.5801
1,891.3,1,8,4.5264,4.6143
1,891.4,1,8,4.502,4.5996
1,891.5,1,8,4.5068,4.5752
1,891.6,1,8,4.5361,4.624
1,891.7,1,8,4.5361,4.5996
1,891.8,1,8,4.5117,4.5703
1,891.9,1,8,4.5068,4.5752
1,892,1,8,4.4824,4.5996
1,892.1,1,8,4.5605,4.6045
1,892.2,1,8,4.5166,4.5654
1,892.3,1,8,4.5361,4.5801
1,892.4,1,8,4.502,4.5898
1,892.5,1,8,4.5117,4.5557
1,892.6,1,8,4.502,4.5801
1,892.7,1,8,4.5312,4.5605
1,892.8,1,8,4.502,4.6045
1,892.9,1,8,4.5117,4.6045
1,893,1,8,4.4922,4.6143
1,893.1,1,8,4.5264,4.5654
1,893.2,1,8,4.5508,4.5898
1,893.3,1,8,4.5068,4.5801
1,893.4,1,8,4.5312,4.6191
1,893.5,1,8,4.4922,4.5898
1,893.6,1,8,4.5117,4.6094
1,893.7,1,8,4.5361,4.6143
1,893.8,1,8,4.4824,4.5801
1,893.9,1,8,4.5117,4.585
1,894,1,8,4.5068,4.5898
1,894.1,1,8,4.541,4.5898
1,894.2,1,8,4.502,4.585
1,894.3,1,8,4.5312,4.624
1,894.4,1,8,4.5166,4.585
1,894.5,1,8,4.5068,4.6045
1,894.6,1,8,4.5264,4.5752
1,894.7,1,8,4.5361,4.5801
1,894.8,1,8,4.5166,4.6191
1,894.9,1,8,4.502,4.6045
1,895,1,8,4.5264,4.5801
1,895.1,1,8,4.502,4.5752
1,895.2,1,8,4.5312,4.5703
1,895.3,1,8,4.5312,4.5654
1,895.4,1,8,4.5215,4.6191
1,895.5,1,8,4.5166,4.6045
1,895.6,1,8,4.4971,4.5752
1,895.7,1,8,4.4922,4.5801
1,895.8,1,8,4.502,4.5947
1,895.9,1,8,4.5215,4.6191
1,896,1,8,4.4873,4.5801
1,896.1,1,8,4.5264,4.5654
1,896.2,1,8,4.5264,4.6045
1,896.3,1,8,4.5117,4.585
1,896.4,1,8,4.5312,4.5752
1,896.5,1,8,4.4824,4.624
1,896.6,1,8,4.5166,4.5947
1,896.7,1,8,4.4824,4.5557
1,896.8,1,8,4.4873,4.5947
1,896.9,1,8,4.5068,4.5654
1,897,1,8,4.5215,4.6045
1,897.1,1,8,4.5117,4.6045
1,897.2,1,8,4.5264,4.5996
1,897.3,1,8,4.5068,4.5996
1,897.4,1,8,4.5312,4.5752
1,897.5,1,8,4.5166,4.5654
1,897.6,1,8,4.5166,4.6191
1,897.7,1,8,4.5166,4.5459
1,897.8,1,8,4.502,4.5703
1,897.9,1,8,4.4971,4.5947
1,898,1,8,4.5312,4.5752
1,898.1,1,8,4.5361,4.624
1,898.2,1,8,4.5215,4.5605
1,898.3,1,8,4.4824,4.5801
1,898.4,1,8,4.5117,4.5605
1,898.5,1,8,4.5068,4.5752
1,898.6,1,8,4.5166,4.5752
1,898.7,1,8,4.541,4.5996
1,898.8,1,8,4.5215,4.5898
1,898.9,1,8,4.5117,4.6191
1,899,1,8,4.4922,4.5898
1,899.1,1,8,4.5068,4.6045
1,899.2,1,8,4.5459,4.6143
1,899.3,1,8,4.4824,4.585
1,899.4,1,8,4.502,4.5508
1,899.5,1,8,4.4873,4.5898
1,899.6,1,8,4.5068,4.5801
1,899.7,1,8,4.502,4.585
1,899.8,1,8,4.5166,4.624
2,1169.9,2,8,5.3076,5.1758
2,1170,2,8,5.3174,5.21
2,1170.1,2,8,5.2588,5.1758
2,1170.2,2,8,5.2979,5.1514
2,1170.3,2,8,5.293,5.166
2,1170.4,2,8,5.293,5.1807
2,1170.5,2,8,5.2979,5.2051
2,1170.6,2,8,5.2686,5.1709
2,1170.7,2,8,5.293,5.1514
2,1170.8,2,8,5.2832,5.1562
2,1170.9,2,8,5.2734,5.1416
2,1171,2,8,5.293,5.1709
2,1171.1,2,8,5.2979,5.1807
2,1171.2,2,8,5.2686,5.1514
2,1171.3,2,8,5.2734,5.1758
2,1171.4,2,8,5.2588,5.1953
2,1171.5,2,8,5.3125,5.1855
2,1171.6,2,8,5.3125,5.166
2,1171.7,2,8,5.2686,5.21
2,1171.8,2,8,5.2734,5.1709
2,1171.9,2,8,5.2539,5.1562
2,1172,2,8,5.293,5.1465
2,1172.1,2,8,5.2783,5.2051
2,1172.2,2,8,5.2979,5.2295
2,1172.3,2,8,5.2686,5.1709
2,1172.4,2,8,5.2588,5.1562
2,1172.5,2,8,5.2637,5.1855
2,1172.6,2,8,5.3027,5.2148
2,1172.7,2,8,5.3125,5.1709
2,1172.8,2,8,5.2686,5.1562
2,1172.9,2,8,5.2686,5.1416
2,1173,2,8,5.293,5.1514
2,1173.1,2,8,5.2979,5.1465
2,1173.2,2,8,5.2588,5.1562
2,1173.3,2,8,5.3027,5.1855
2,1173.4,2,8,5.2686,5.1807
2,1173.5,2,8,5.293,5.1562
2,1173.6,2,8,5.2637,5.1758
2,1173.7,2,8,5.2832,5.2002
2,1173.8,2,8,5.2539,5.2148
2,1173.9,2,8,5.2637,5.1465
2,1174,2,8,5.293,5.1562
2,1174.1,2,8,5.2881,5.1514
2,1174.2,2,8,5.2783,5.1465
2,1174.3,2,8,5.3027,5.21
2,1174.4,2,8,5.2881,5.1953
2,1174.5,2,8,5.2637,5.1807
2,1174.6,2,8,5.3174,5.1758
2,1174.7,2,8,5.2686,5.1758
2,1174.8,2,8,5.3271,5.166
2,1174.9,2,8,5.3076,5.1807
2,1175,2,8,5.2588,5.1367
2,1175.1,2,8,5.2637,5.1807
2,1175.2,2,8,5.2539,5.1758
2,1175.3,2,8,5.249,5.1465
2,1175.4,2,8,5.3027,5.1953
2,1175.5,2,8,5.2344,5.1709
2,1175.6,2,8,5.2588,5.1855
2,1175.7,2,8,5.2588,5.1562
2,1175.8,2,8,5.2686,5.1465
2,1175.9,2,8,5.2979,5.127
2,1176,2,8,5.2979,5.1465
2,1176.1,2,8,5.2783,5.1807
2,1176.2,2,8,5.2783,5.1953
2,1176.3,2,8,5.2637,5.1709
2,1176.4,2,8,5.3076,5.1562
2,1176.5,2,8,5.3027,5.1758
2,1176.6,2,8,5.2441,5.166
2,1176.7,2,8,5.2881,5.1562
2,1176.8,2,8,5.2783,5.1416
2,1176.9,2,8,5.2637,5.1904
2,1177,2,8,5.3027,5.1855
2,1177.1,2,8,5.293,5.2002
2,1177.2,2,8,5.2881,5.1758
2,1177.3,2,8,5.2588,5.2002
2,1177.4,2,8,5.2686,5.1416
2,1177.5,2,8,5.3125,5.1416
2,1177.6,2,8,5.2979,5.2002
2,1177.7,2,8,5.2686,5.1465
2,1177.8,2,8,5.2539,5.1709
2,1177.9,2,8,5.2441,5.1465
2,1178,2,8,5.2832,5.1318
2,1178.1,2,8,5.2881,5.1562
2,1178.2,2,8,5.3076,5.1953
2,1178.3,2,8,5.2832,5.1904
2,1178.4,2,8,5.3174,5.1758
2,1178.5,2,8,5.2979,5.1465
2,1178.6,2,8,5.2881,5.1758
2,1178.7,2,8,5.3027,5.1807
2,1178.8,2,8,5.2686,5.1367
2,1178.9,2,8,5.2637,5.1416
2,1179,2,8,5.2637,5.1465
2,1179.1,2,8,5.2637,5.1758
2,1179.2,2,8,5.293,5.166
2,1179.3,2,8,5.3125,5.1562
2,1179.4,2,8,5.2832,5.1465
2,1179.5,2,8,5.2734,5.1807
2,1179.6,2,8,5.2734,5.166
2,1179.7,2,8,5.3076,5.1562
2,1179.8,2,8,5.3027,5.1758
2,1179.9,2,8,5.2783,5.1318
2,1180,2,8,5.2734,5.1562
2,1180.1,2,8,5.2637,5.1514
2,1180.2,2,8,5.2881,5.1465
2,1180.3,2,8,5.3076,5.1953
2,1180.4,2,8,5.3174,5.1855
