time,sigOut,sigIn,sigPot
684.000,2.959,5.000,9.995
684.100,2.959,5.000,9.995
684.200,2.959,5.000,9.995
684.300,2.959,5.000,9.995
684.400,2.959,5.000,9.995
684.500,2.964,5.000,9.995
684.600,2.964,5.000,9.995
684.700,2.969,5.000,9.995
684.800,2.969,5.000,9.995
684.900,2.969,5.000,9.995
685.000,2.969,5.000,9.995
685.100,2.969,5.000,9.995
685.200,2.974,5.000,9.995
685.300,2.974,5.000,9.995
685.400,2.974,5.000,9.995
685.500,2.974,5.000,9.995
685.600,2.974,5.000,9.995
685.700,2.974,5.000,9.995
685.800,2.974,5.000,9.995
685.900,2.974,5.000,9.995
686.000,2.974,5.000,9.995
686.100,2.974,5.000,9.995
686.200,2.974,5.000,9.995
686.300,2.974,5.000,9.995
686.400,2.974,5.000,9.995
686.500,2.974,5.000,9.995
686.600,2.969,5.000,9.995
686.700,2.969,5.000,9.995
686.800,2.969,5.000,9.995
686.900,2.969,5.000,9.995
687.000,2.969,5.000,9.995
687.100,2.969,5.000,9.995
687.200,2.969,5.000,9.995
687.300,2.969,5.000,9.995
687.400,2.969,5.000,9.995
687.500,2.964,5.000,9.995
687.600,2.964,5.000,9.995
687.700,2.964,5.000,9.995
687.800,2.964,5.000,9.995
687.900,2.964,5.000,9.995
688.000,2.964,5.000,9.995
688.100,2.964,5.000,9.995
688.200,2.969,5.000,9.995
688.300,2.964,5.000,9.995
688.400,2.964,5.000,9.995
688.500,2.964,5.000,9.995
688.600,2.964,5.000,9.995
688.700,2.964,5.000,9.995
688.800,2.964,5.000,9.995
688.900,2.964,5.000,9.995
689.000,2.964,5.000,9.995
689.100,2.964,5.000,9.995
689.200,2.964,5.000,9.995
689.300,2.964,5.000,9.995
689.400,2.959,5.000,9.995
689.500,2.964,5.000,9.995
689.600,2.959,5.000,9.995
689.700,2.959,5.000,9.995
689.800,2.959,5.000,9.995
689.900,2.959,5.000,9.995
690.000,2.959,5.000,9.995
690.100,2.959,5.000,9.995
690.200,2.959,5.000,9.995
690.300,2.959,5.000,9.995
690.400,2.959,5.000,9.995
690.500,2.959,5.000,9.995
690.600,2.959,5.000,9.995
690.700,2.959,5.000,9.995
690.800,2.954,5.000,9.995
690.900,2.954,5.000,9.995
691.000,2.954,5.000,9.995
691.100,2.959,5.000,9.995
691.200,2.959,5.000,9.995
691.300,2.959,5.000,9.995
691.400,2.959,5.000,9.995
691.500,2.959,5.000,9.995
691.600,2.959,5.000,9.995
691.700,2.959,5.000,9.995
691.800,2.959,5.000,9.995
691.900,2.959,5.000,9.995
692.000,2.959,5.000,9.995
692.100,2.959,5.000,9.995
692.200,2.959,5.000,9.995
692.300,2.959,5.000,9.995
692.400,2.959,5.000,9.995
692.500,2.959,5.000,9.995
692.600,2.959,5.000,9.995
692.700,2.959,5.000,9.995
692.800,2.959,5.000,9.995
692.900,2.959,5.000,9.995
693.000,2.954,5.000,9.995
693.100,2.959,5.000,9.995
693.200,2.954,5.000,9.995
693.300,2.954,5.000,9.995
