time,sigOut,sigIn,sigPot
564.000,2.061,4.000,9.995
564.100,2.065,4.000,9.995
564.200,2.061,4.000,9.995
564.300,2.061,4.000,9.995
564.400,2.061,4.000,9.995
564.500,2.061,4.000,9.995
564.600,2.061,4.000,9.995
564.700,2.061,4.000,9.995
564.800,2.061,4.000,9.995
564.900,2.061,4.000,9.995
565.000,2.061,4.000,9.995
565.100,2.061,4.000,9.995
565.200,2.061,4.000,9.995
565.300,2.061,4.000,9.995
565.400,2.061,4.000,9.995
565.500,2.061,4.000,9.995
565.600,2.061,4.000,9.995
565.700,2.061,4.000,9.995
565.800,2.061,4.000,9.995
565.900,2.061,4.000,9.995
566.000,2.061,4.000,9.995
566.100,2.061,4.000,9.995
566.200,2.065,4.000,9.995
566.300,2.065,4.000,9.995
566.400,2.065,4.000,9.995
566.500,2.065,4.000,9.995
566.600,2.065,4.000,9.995
566.700,2.065,4.000,9.995
566.800,2.065,4.000,9.995
566.900,2.065,4.000,9.995
567.000,2.065,4.000,9.995
567.100,2.065,4.000,9.995
567.200,2.061,4.000,9.995
567.300,2.061,4.000,9.995
567.400,2.061,4.000,9.995
567.500,2.061,4.000,9.995
567.600,2.061,4.000,9.995
567.700,2.061,4.000,9.995
567.800,2.061,4.000,9.995
567.900,2.061,4.000,9.995
568.000,2.061,4.000,9.995
568.100,2.061,4.000,9.995
568.200,2.061,4.000,9.995
568.300,2.061,4.000,9.995
568.400,2.061,4.000,9.995
568.500,2.056,4.000,9.995
568.600,2.056,4.000,9.995
568.700,2.056,4.000,9.995
568.800,2.056,4.000,9.995
568.900,2.056,4.000,9.995
569.000,2.056,4.000,9.995
569.100,2.056,4.000,9.995
569.200,2.056,4.000,9.995
569.300,2.056,4.000,9.995
569.400,2.056,4.000,9.995
569.500,2.056,4.000,9.995
569.600,2.056,4.000,9.995
569.700,2.056,4.000,9.995
569.800,2.056,4.000,9.995
569.900,2.056,4.000,9.995
570.000,2.056,4.000,9.995
570.100,2.056,4.000,9.995
570.200,2.056,4.000,9.995
570.300,2.056,4.000,9.995
570.400,2.051,4.000,9.995
570.500,2.051,4.000,9.995
570.600,2.051,4.000,9.995
570.700,2.051,4.000,9.995
570.800,2.051,4.000,9.995
570.900,2.051,4.000,9.995
571.000,2.051,4.000,9.995
571.100,2.051,4.000,9.995
571.200,2.051,4.000,9.995
571.300,2.056,4.000,9.995
571.400,2.056,4.000,9.995
571.500,2.056,4.000,9.995
571.600,2.056,4.000,9.995
571.700,2.056,4.000,9.995
571.800,2.056,4.000,9.995
571.900,2.056,4.000,9.995
572.000,2.056,4.000,9.995
572.100,2.056,4.000,9.995
572.200,2.056,4.000,9.995
572.300,2.051,4.000,9.995
572.400,2.051,4.000,9.995
572.500,2.051,4.000,9.995
572.600,2.051,4.000,9.995
572.700,2.051,4.000,9.995
572.800,2.051,4.000,9.995
572.900,2.051,4.000,9.995
573.000,2.046,4.000,9.995
573.100,2.046,4.000,9.995
573.200,2.046,4.000,9.995
573.300,2.046,4.000,9.995
573.400,2.046,4.000,9.995
573.500,2.046,4.000,9.995
573.600,2.046,4.000,9.995
573.700,2.046,4.000,9.995
573.800,2.046,4.000,9.995
573.900,2.046,4.000,9.995
574.000,2.046,4.000,9.995
574.100,2.046,4.000,9.995
574.200,2.046,4.000,9.995
574.300,2.046,4.000,9.995
574.400,2.046,4.000,9.995
574.500,2.046,4.000,9.995
574.600,2.046,4.000,9.995
574.700,2.046,4.000,9.995
574.800,2.046,4.000,9.995
574.900,2.046,4.000,9.995
575.000,2.046,4.000,9.995
575.100,2.041,4.000,9.995
575.200,2.046,4.000,9.995
575.300,2.046,4.000,9.995
575.400,2.046,4.000,9.995
575.500,2.046,4.000,9.995
575.600,2.046,4.000,9.995
575.700,2.046,4.000,9.995
575.800,2.046,4.000,9.995
575.900,2.051,4.000,9.995
576.000,2.051,4.000,9.995
576.100,2.051,4.000,9.995
576.200,2.051,4.000,9.995
576.300,2.051,4.000,9.995
576.400,2.046,4.000,9.995
576.500,2.046,4.000,9.995
576.600,2.046,4.000,9.995
576.700,2.046,4.000,9.995
576.800,2.046,4.000,9.995
576.900,2.046,4.000,9.995
577.000,2.046,4.000,9.995
577.100,2.046,4.000,9.995
577.200,2.046,4.000,9.995
577.300,2.046,4.000,9.995
577.400,2.046,4.000,9.995
577.500,2.046,4.000,9.995
577.600,2.046,4.000,9.995
577.700,2.046,4.000,9.995
577.800,2.046,4.000,9.995
577.900,2.046,4.000,9.995
578.000,2.046,4.000,9.995
578.100,2.046,4.000,9.995
578.200,2.046,4.000,9.995
578.300,2.046,4.000,9.995
578.400,2.046,4.000,9.995
578.500,2.046,4.000,9.995
578.600,2.046,4.000,9.995
578.700,2.046,4.000,9.995
578.800,2.046,4.000,9.995
578.900,2.046,4.000,9.995
579.000,2.046,4.000,9.995
579.100,2.051,4.000,9.995
579.200,2.046,4.000,9.995
579.300,2.051,4.000,9.995
579.400,2.046,4.000,9.995
579.500,2.046,4.000,9.995
579.600,2.046,4.000,9.995
579.700,2.046,4.000,9.995
579.800,2.046,4.000,9.995
579.900,2.046,4.000,9.995
580.000,2.046,4.000,9.995
580.100,2.046,4.000,9.995
580.200,2.046,4.000,9.995
580.300,2.051,4.000,9.995
580.400,2.046,4.000,9.995
580.500,2.051,4.000,9.995
580.600,2.051,4.000,9.995
580.700,2.051,4.000,9.995
580.800,2.051,4.000,9.995
580.900,2.051,4.000,9.995
581.000,2.051,4.000,9.995
581.100,2.056,4.000,9.995
581.200,2.056,4.000,9.995
581.300,2.056,4.000,9.995
581.400,2.056,4.000,9.995
581.500,2.056,4.000,9.995
581.600,2.056,4.000,9.995
581.700,2.061,4.000,9.995
581.800,2.061,4.000,9.995
581.900,2.061,4.000,9.995
582.000,2.061,4.000,9.995
582.100,2.061,4.000,9.995
582.200,2.061,4.000,9.995
582.300,2.061,4.000,9.995
582.400,2.061,4.000,9.995
582.500,2.061,4.000,9.995
582.600,2.061,4.000,9.995
582.700,2.061,4.000,9.995
582.800,2.061,4.000,9.995
582.900,2.061,4.000,9.995
583.000,2.061,4.000,9.995
583.100,2.061,4.000,9.995
583.200,2.061,4.000,9.995
583.300,2.061,4.000,9.995
583.400,2.061,4.000,9.995
583.500,2.056,4.000,9.995
583.600,2.056,4.000,9.995
583.700,2.056,4.000,9.995
583.800,2.056,4.000,9.995
583.900,2.056,4.000,9.995
584.000,2.056,4.000,9.995
584.100,2.056,4.000,9.995
584.200,2.056,4.000,9.995
584.300,2.056,4.000,9.995
584.400,2.056,4.000,9.995
584.500,2.056,4.000,9.995
584.600,2.056,4.000,9.995
584.700,2.056,4.000,9.995
584.800,2.056,4.000,9.995
584.900,2.051,4.000,9.995
585.000,2.056,4.000,9.995
585.100,2.056,4.000,9.995
585.200,2.056,4.000,9.995
585.300,2.056,4.000,9.995
585.400,2.056,4.000,9.995
585.500,2.056,4.000,9.995
585.600,2.056,4.000,9.995
585.700,2.056,4.000,9.995
585.800,2.056,4.000,9.995
585.900,2.056,4.000,9.995
586.000,2.056,4.000,9.995
586.100,2.056,4.000,9.995
586.200,2.056,4.000,9.995
586.300,2.056,4.000,9.995
586.400,2.056,4.000,9.995
586.500,2.056,4.000,9.995
586.600,2.051,4.000,9.995
586.700,2.051,4.000,9.995
586.800,2.056,4.000,9.995
586.900,2.051,4.000,9.995
587.000,2.051,4.000,9.995
587.100,2.051,4.000,9.995
587.200,2.056,4.000,9.995
587.300,2.056,4.000,9.995
587.400,2.051,4.000,9.995
587.500,2.051,4.000,9.995
587.600,2.051,4.000,9.995
587.700,2.051,4.000,9.995
587.800,2.051,4.000,9.995
587.900,2.051,4.000,9.995
588.000,2.056,4.000,9.995
588.100,2.051,4.000,9.995
588.200,2.051,4.000,9.995
588.300,2.051,4.000,9.995
588.400,2.051,4.000,9.995
588.500,2.051,4.000,9.995
588.600,2.051,4.000,9.995
588.700,2.051,4.000,9.995
588.800,2.051,4.000,9.995
588.900,2.051,4.000,9.995
589.000,2.051,4.000,9.995
589.100,2.051,4.000,9.995
589.200,2.056,4.000,9.995
589.300,2.051,4.000,9.995
589.400,2.051,4.000,9.995
589.500,2.051,4.000,9.995
589.600,2.051,4.000,9.995
589.700,2.051,4.000,9.995
589.800,2.051,4.000,9.995
589.900,2.051,4.000,9.995
590.000,2.051,4.000,9.995
590.100,2.051,4.000,9.995
590.200,2.046,4.000,9.995
590.300,2.046,4.000,9.995
590.400,2.046,4.000,9.995
590.500,2.046,4.000,9.995
590.600,2.046,4.000,9.995
590.700,2.046,4.000,9.995
590.800,2.046,4.000,9.995
590.900,2.046,4.000,9.995
591.000,2.046,4.000,9.995
591.100,2.046,4.000,9.995
591.200,2.046,4.000,9.995
591.300,2.046,4.000,9.995
591.400,2.046,4.000,9.995
591.500,2.046,4.000,9.995
591.600,2.041,4.000,9.995
591.700,2.041,4.000,9.995
591.800,2.041,4.000,9.995
591.900,2.041,4.000,9.995
592.000,2.041,4.000,9.995
592.100,2.041,4.000,9.995
592.200,2.041,4.000,9.995
592.300,2.041,4.000,9.995
592.400,2.041,4.000,9.995
592.500,2.041,4.000,9.995
592.600,2.041,4.000,9.995
592.700,2.041,4.000,9.995
592.800,2.046,4.000,9.995
592.900,2.041,4.000,9.995
593.000,2.041,4.000,9.995
593.100,2.041,4.000,9.995
