time,sigOut,sigIn,sigPot
204.000,0.005,1.000,7.070
204.100,0.005,1.000,7.070
204.200,0.005,1.000,7.070
204.300,0.005,1.000,7.070
204.400,0.005,1.000,7.070
204.500,0.005,1.000,7.070
204.600,0.005,1.000,7.070
204.700,0.005,1.000,7.070
204.800,0.005,1.000,7.070
204.900,0.005,1.000,7.070
205.000,0.005,1.000,7.070
205.100,0.005,1.000,7.070
205.200,0.005,1.000,7.070
205.300,0.005,1.000,7.070
205.400,0.005,1.000,7.070
205.500,0.005,1.000,7.070
205.600,0.005,1.000,7.070
205.700,0.005,1.000,7.070
205.800,0.005,1.000,7.070
205.900,0.005,1.000,7.070
206.000,0.005,1.000,7.070
206.100,0.005,1.000,7.070
206.200,0.005,1.000,7.070
206.300,0.005,1.000,7.070
206.400,0.005,1.000,7.070
206.500,0.005,1.000,7.070
206.600,0.005,1.000,7.070
206.700,0.005,1.000,7.070
206.800,0.005,1.000,7.070
206.900,0.005,1.000,7.070
207.000,0.005,1.000,7.070
207.100,0.005,1.000,7.070
207.200,0.005,1.000,7.070
207.300,0.005,1.000,7.070
207.400,0.005,1.000,7.070
207.500,0.005,1.000,7.070
207.600,0.005,1.000,7.070
207.700,0.005,1.000,7.070
207.800,0.005,1.000,7.070
207.900,0.005,1.000,7.070
208.000,0.005,1.000,7.070
208.100,0.005,1.000,7.070
208.200,0.005,1.000,7.070
208.300,0.005,1.000,7.070
208.400,0.005,1.000,7.070
208.500,0.005,1.000,7.070
208.600,0.005,1.000,7.070
208.700,0.005,1.000,7.070
208.800,0.005,1.000,7.070
208.900,0.005,1.000,7.070
209.000,0.005,1.000,7.070
209.100,0.005,1.000,7.070
209.200,0.005,1.000,7.070
209.300,0.005,1.000,7.070
209.400,0.005,1.000,7.070
209.500,0.005,1.000,7.070
209.600,0.005,1.000,7.070
209.700,0.005,1.000,7.070
209.800,0.005,1.000,7.070
209.900,0.005,1.000,7.070
210.000,0.005,1.000,7.070
210.100,0.005,1.000,7.070
210.200,0.005,1.000,7.070
210.300,0.005,1.000,7.070
210.400,0.005,1.000,7.070
210.500,0.005,1.000,7.070
210.600,0.005,1.000,7.070
210.700,0.005,1.000,7.070
210.800,0.005,1.000,7.070
210.900,0.005,1.000,7.070
211.000,0.005,1.000,7.070
211.100,0.005,1.000,7.070
211.200,0.005,1.000,7.070
211.300,0.005,1.000,7.070
211.400,0.005,1.000,7.070
211.500,0.005,1.000,7.070
211.600,0.005,1.000,7.070
211.700,0.005,1.000,7.070
211.800,0.005,1.000,7.070
211.900,0.005,1.000,7.070
212.000,0.005,1.000,7.070
212.100,0.005,1.000,7.070
212.200,0.005,1.000,7.070
212.300,0.005,1.000,7.070
212.400,0.005,1.000,7.070
212.500,0.005,1.000,7.070
212.600,0.005,1.000,7.070
212.700,0.005,1.000,7.070
212.800,0.005,1.000,7.070
212.900,0.005,1.000,7.070
213.000,0.005,1.000,7.070
213.100,0.005,1.000,7.070
213.200,0.005,1.000,7.070
213.300,0.005,1.000,7.070
213.400,0.005,1.000,7.070
213.500,0.005,1.000,7.070
213.600,0.005,1.000,7.070
213.700,0.005,1.000,7.070
213.800,0.005,1.000,7.070
213.900,0.005,1.000,7.070
214.000,0.005,1.000,7.070
214.100,0.005,1.000,7.070
214.200,0.005,1.000,7.070
214.300,0.005,1.000,7.070
214.400,0.005,1.000,7.070
214.500,0.005,1.000,7.070
214.600,0.005,1.000,7.070
214.700,0.005,1.000,7.070
214.800,0.005,1.000,7.070
214.900,0.005,1.000,7.070
215.000,0.005,1.000,7.070
215.100,0.005,1.000,7.070
215.200,0.005,1.000,7.070
215.300,0.005,1.000,7.070
215.400,0.005,1.000,7.070
215.500,0.005,1.000,7.070
215.600,0.005,1.000,7.070
215.700,0.005,1.000,7.070
215.800,0.005,1.000,7.070
215.900,0.005,1.000,7.070
216.000,0.005,1.000,7.070
216.100,0.005,1.000,7.070
216.200,0.005,1.000,7.070
216.300,0.005,1.000,7.070
216.400,0.005,1.000,7.070
216.500,0.005,1.000,7.070
216.600,0.005,1.000,7.070
216.700,0.005,1.000,7.070
216.800,0.005,1.000,7.070
216.900,0.005,1.000,7.070
217.000,0.005,1.000,7.070
217.100,0.005,1.000,7.070
217.200,0.005,1.000,7.070
217.300,0.005,1.000,7.070
217.400,0.005,1.000,7.070
217.500,0.005,1.000,7.070
217.600,0.005,1.000,7.070
217.700,0.005,1.000,7.070
217.800,0.005,1.000,7.070
217.900,0.005,1.000,7.070
218.000,0.005,1.000,7.070
218.100,0.005,1.000,7.070
218.200,0.005,1.000,7.070
218.300,0.005,1.000,7.070
218.400,0.005,1.000,7.070
218.500,0.005,1.000,7.070
218.600,0.005,1.000,7.070
218.700,0.005,1.000,7.070
218.800,0.005,1.000,7.070
218.900,0.005,1.000,7.070
219.000,0.005,1.000,7.070
219.100,0.005,1.000,7.070
219.200,0.005,1.000,7.070
219.300,0.005,1.000,7.070
219.400,0.005,1.000,7.070
219.500,0.005,1.000,7.070
219.600,0.005,1.000,7.070
219.700,0.005,1.000,7.070
219.800,0.005,1.000,7.070
219.900,0.005,1.000,7.070
220.000,0.005,1.000,7.070
220.100,0.005,1.000,7.070
220.200,0.005,1.000,7.070
220.300,0.005,1.000,7.070
220.400,0.005,1.000,7.070
220.500,0.005,1.000,7.070
220.600,0.005,1.000,7.070
220.700,0.005,1.000,7.070
220.800,0.005,1.000,7.070
220.900,0.005,1.000,7.070
221.000,0.005,1.000,7.070
221.100,0.005,1.000,7.070
221.200,0.005,1.000,7.070
221.300,0.005,1.000,7.070
221.400,0.005,1.000,7.070
221.500,0.005,1.000,7.070
221.600,0.005,1.000,7.070
221.700,0.005,1.000,7.070
221.800,0.005,1.000,7.070
221.900,0.005,1.000,7.070
222.000,0.005,1.000,7.070
222.100,0.005,1.000,7.070
222.200,0.005,1.000,7.070
222.300,0.005,1.000,7.070
222.400,0.005,1.000,7.070
222.500,0.005,1.000,7.070
222.600,0.005,1.000,7.070
222.700,0.005,1.000,7.070
222.800,0.005,1.000,7.070
222.900,0.005,1.000,7.070
223.000,0.005,1.000,7.070
223.100,0.005,1.000,7.070
223.200,0.005,1.000,7.070
223.300,0.005,1.000,7.070
223.400,0.005,1.000,7.070
223.500,0.005,1.000,7.070
223.600,0.005,1.000,7.070
223.700,0.005,1.000,7.070
223.800,0.005,1.000,7.070
223.900,0.005,1.000,7.070
224.000,0.005,1.000,7.070
224.100,0.005,1.000,7.070
224.200,0.005,1.000,7.070
224.300,0.005,1.000,7.070
224.400,0.005,1.000,7.070
224.500,0.005,1.000,7.070
224.600,0.005,1.000,7.070
224.700,0.005,1.000,7.070
224.800,0.005,1.000,7.070
224.900,0.005,1.000,7.070
225.000,0.005,1.000,7.070
225.100,0.005,1.000,7.070
225.200,0.005,1.000,7.070
225.300,0.005,1.000,7.070
225.400,0.005,1.000,7.070
225.500,0.005,1.000,7.070
225.600,0.005,1.000,7.070
225.700,0.005,1.000,7.070
225.800,0.005,1.000,7.070
225.900,0.005,1.000,7.070
226.000,0.005,1.000,7.070
226.100,0.005,1.000,7.070
226.200,0.005,1.000,7.070
226.300,0.005,1.000,7.070
226.400,0.005,1.000,7.070
226.500,0.005,1.000,7.070
226.600,0.005,1.000,7.070
226.700,0.005,1.000,7.070
226.800,0.005,1.000,7.070
226.900,0.005,1.000,7.070
227.000,0.005,1.000,7.070
227.100,0.005,1.000,7.070
227.200,0.005,1.000,7.070
227.300,0.005,1.000,7.070
227.400,0.005,1.000,7.070
227.500,0.005,1.000,7.070
227.600,0.005,1.000,7.070
227.700,0.005,1.000,7.070
227.800,0.005,1.000,7.070
227.900,0.005,1.000,7.070
228.000,0.005,1.000,7.070
228.100,0.005,1.000,7.070
228.200,0.005,1.000,7.070
228.300,0.005,1.000,7.070
228.400,0.005,1.000,7.070
228.500,0.005,1.000,7.070
228.600,0.005,1.000,7.070
228.700,0.005,1.000,7.070
228.800,0.005,1.000,7.070
228.900,0.005,1.000,7.070
229.000,0.005,1.000,7.070
229.100,0.005,1.000,7.070
229.200,0.005,1.000,7.070
229.300,0.005,1.000,7.070
229.400,0.005,1.000,7.070
