sigOut,sigIn,sigPot
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,0.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,1.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
0.010,2.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.108,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.118,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.113,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.108,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
1.113,3.000,9.995
