time,sigOut,sigIn,sigPot
804.000,7.715,6.000,1.011
804.100,7.715,6.000,1.011
804.200,7.715,6.000,1.011
804.300,7.715,6.000,1.011
804.400,7.715,6.000,1.011
804.500,7.715,6.000,1.011
804.600,7.715,6.000,1.011
804.700,7.715,6.000,1.011
804.800,7.715,6.000,1.011
804.900,7.720,6.000,1.011
805.000,7.715,6.000,1.011
805.100,7.720,6.000,1.011
805.200,7.715,6.000,1.011
805.300,7.715,6.000,1.011
805.400,7.720,6.000,1.011
805.500,7.715,6.000,1.011
805.600,7.720,6.000,1.011
805.700,7.720,6.000,1.011
805.800,7.720,6.000,1.011
805.900,7.720,6.000,1.011
806.000,7.720,6.000,1.011
806.100,7.720,6.000,1.011
806.200,7.720,6.000,1.011
806.300,7.720,6.000,1.011
806.400,7.715,6.000,1.011
806.500,7.715,6.000,1.011
806.600,7.715,6.000,1.011
806.700,7.715,6.000,1.011
806.800,7.715,6.000,1.011
806.900,7.715,6.000,1.011
807.000,7.715,6.000,1.011
807.100,7.715,6.000,1.011
807.200,7.720,6.000,1.011
807.300,7.720,6.000,1.011
807.400,7.720,6.000,1.011
807.500,7.720,6.000,1.011
807.600,7.720,6.000,1.011
807.700,7.720,6.000,1.011
807.800,7.720,6.000,1.011
807.900,7.720,6.000,1.011
808.000,7.720,6.000,1.011
808.100,7.720,6.000,1.011
808.200,7.720,6.000,1.011
808.300,7.715,6.000,1.011
808.400,7.715,6.000,1.011
808.500,7.715,6.000,1.011
808.600,7.715,6.000,1.011
808.700,7.715,6.000,1.011
808.800,7.715,6.000,1.011
808.900,7.715,6.000,1.011
809.000,7.710,6.000,1.011
809.100,7.715,6.000,1.011
809.200,7.715,6.000,1.011
809.300,7.715,6.000,1.011
809.400,7.710,6.000,1.011
809.500,7.710,6.000,1.011
809.600,7.710,6.000,1.011
809.700,7.710,6.000,1.011
809.800,7.710,6.000,1.011
809.900,7.710,6.000,1.011
810.000,7.705,6.000,1.011
810.100,7.705,6.000,1.011
810.200,7.705,6.000,1.011
810.300,7.705,6.000,1.011
810.400,7.705,6.000,1.011
810.500,7.705,6.000,1.011
810.600,7.705,6.000,1.011
810.700,7.705,6.000,1.011
810.800,7.705,6.000,1.011
810.900,7.705,6.000,1.011
811.000,7.705,6.000,1.011
811.100,7.705,6.000,1.011
811.200,7.705,6.000,1.011
811.300,7.710,6.000,1.011
811.400,7.710,6.000,1.011
811.500,7.710,6.000,1.011
811.600,7.710,6.000,1.011
811.700,7.710,6.000,1.011
811.800,7.710,6.000,1.011
811.900,7.710,6.000,1.011
812.000,7.710,6.000,1.011
812.100,7.710,6.000,1.011
812.200,7.710,6.000,1.011
812.300,7.710,6.000,1.011
812.400,7.710,6.000,1.011
812.500,7.710,6.000,1.011
812.600,7.710,6.000,1.011
812.700,7.710,6.000,1.011
812.800,7.705,6.000,1.011
812.900,7.705,6.000,1.011
813.000,7.705,6.000,1.011
813.100,7.705,6.000,1.011
813.200,7.705,6.000,1.011
813.300,7.700,6.000,1.011
813.400,7.700,6.000,1.011
813.500,7.700,6.000,1.011
813.600,7.700,6.000,1.011
813.700,7.700,6.000,1.011
813.800,7.700,6.000,1.011
813.900,7.700,6.000,1.011
814.000,7.700,6.000,1.011
814.100,7.700,6.000,1.011
814.200,7.700,6.000,1.011
814.300,7.705,6.000,1.011
814.400,7.705,6.000,1.011
814.500,7.705,6.000,1.011
814.600,7.705,6.000,1.011
814.700,7.705,6.000,1.011
814.800,7.710,6.000,1.011
814.900,7.710,6.000,1.011
815.000,7.715,6.000,1.011
815.100,7.715,6.000,1.011
815.200,7.715,6.000,1.011
815.300,7.720,6.000,1.011
815.400,7.715,6.000,1.011
815.500,7.715,6.000,1.011
815.600,7.720,6.000,1.011
815.700,7.720,6.000,1.011
815.800,7.720,6.000,1.011
815.900,7.720,6.000,1.011
816.000,7.720,6.000,1.011
816.100,7.720,6.000,1.011
816.200,7.720,6.000,1.011
816.300,7.720,6.000,1.011
816.400,7.720,6.000,1.011
816.500,7.720,6.000,1.011
816.600,7.720,6.000,1.011
816.700,7.720,6.000,1.011
816.800,7.720,6.000,1.011
816.900,7.720,6.000,1.011
817.000,7.720,6.000,1.011
817.100,7.720,6.000,1.011
817.200,7.720,6.000,1.011
817.300,7.720,6.000,1.011
817.400,7.720,6.000,1.011
817.500,7.720,6.000,1.011
817.600,7.720,6.000,1.011
817.700,7.720,6.000,1.011
817.800,7.720,6.000,1.011
817.900,7.720,6.000,1.011
818.000,7.725,6.000,1.011
818.100,7.725,6.000,1.011
818.200,7.725,6.000,1.011
818.300,7.729,6.000,1.011
818.400,7.729,6.000,1.011
818.500,7.729,6.000,1.011
818.600,7.729,6.000,1.011
818.700,7.729,6.000,1.011
818.800,7.729,6.000,1.011
818.900,7.729,6.000,1.011
819.000,7.729,6.000,1.011
819.100,7.734,6.000,1.011
819.200,7.734,6.000,1.011
819.300,7.734,6.000,1.011
819.400,7.734,6.000,1.011
819.500,7.734,6.000,1.011
819.600,7.734,6.000,1.011
819.700,7.734,6.000,1.011
819.800,7.729,6.000,1.011
819.900,7.729,6.000,1.011
820.000,7.729,6.000,1.011
820.100,7.734,6.000,1.011
820.200,7.729,6.000,1.011
820.300,7.729,6.000,1.011
820.400,7.729,6.000,1.011
820.500,7.729,6.000,1.011
820.600,7.729,6.000,1.011
820.700,7.729,6.000,1.011
820.800,7.729,6.000,1.011
820.900,7.729,6.000,1.011
821.000,7.725,6.000,1.011
821.100,7.725,6.000,1.011
821.200,7.725,6.000,1.011
821.300,7.725,6.000,1.011
821.400,7.729,6.000,1.011
821.500,7.729,6.000,1.011
821.600,7.729,6.000,1.011
821.700,7.729,6.000,1.011
821.800,7.729,6.000,1.011
821.900,7.729,6.000,1.011
822.000,7.729,6.000,1.011
822.100,7.729,6.000,1.011
822.200,7.729,6.000,1.011
822.300,7.729,6.000,1.011
822.400,7.729,6.000,1.011
822.500,7.729,6.000,1.011
822.600,7.729,6.000,1.011
822.700,7.729,6.000,1.011
822.800,7.729,6.000,1.011
822.900,7.729,6.000,1.011
823.000,7.729,6.000,1.011
823.100,7.729,6.000,1.011
823.200,7.729,6.000,1.011
823.300,7.729,6.000,1.011
823.400,7.729,6.000,1.011
823.500,7.729,6.000,1.011
823.600,7.725,6.000,1.011
823.700,7.725,6.000,1.011
823.800,7.725,6.000,1.011
823.900,7.729,6.000,1.011
824.000,7.729,6.000,1.011
824.100,7.729,6.000,1.011
824.200,7.729,6.000,1.011
824.300,7.729,6.000,1.011
824.400,7.729,6.000,1.011
824.500,7.734,6.000,1.011
824.600,7.734,6.000,1.011
824.700,7.734,6.000,1.011
824.800,7.734,6.000,1.011
824.900,7.734,6.000,1.011
825.000,7.734,6.000,1.011
825.100,7.729,6.000,1.011
825.200,7.734,6.000,1.011
825.300,7.734,6.000,1.011
825.400,7.734,6.000,1.011
825.500,7.734,6.000,1.011
825.600,7.734,6.000,1.011
825.700,7.734,6.000,1.011
825.800,7.734,6.000,1.011
825.900,7.739,6.000,1.011
826.000,7.739,6.000,1.011
826.100,7.734,6.000,1.011
826.200,7.739,6.000,1.011
826.300,7.739,6.000,1.011
826.400,7.739,6.000,1.011
826.500,7.739,6.000,1.011
826.600,7.739,6.000,1.011
826.700,7.739,6.000,1.011
826.800,7.734,6.000,1.011
826.900,7.734,6.000,1.011
827.000,7.734,6.000,1.011
827.100,7.734,6.000,1.011
827.200,7.734,6.000,1.011
827.300,7.734,6.000,1.011
827.400,7.734,6.000,1.011
827.500,7.734,6.000,1.011
827.600,7.734,6.000,1.011
827.700,7.734,6.000,1.011
827.800,7.729,6.000,1.011
827.900,7.729,6.000,1.011
828.000,7.729,6.000,1.011
828.100,7.729,6.000,1.011
828.200,7.729,6.000,1.011
828.300,7.729,6.000,1.011
828.400,7.729,6.000,1.011
828.500,7.729,6.000,1.011
828.600,7.729,6.000,1.011
828.700,7.729,6.000,1.011
828.800,7.729,6.000,1.011
828.900,7.734,6.000,1.011
829.000,7.739,6.000,1.011
829.100,7.739,6.000,1.011
829.200,7.739,6.000,1.011
829.300,7.739,6.000,1.011
829.400,7.734,6.000,1.011
829.500,7.734,6.000,1.011
829.600,7.734,6.000,1.011
829.700,7.734,6.000,1.011
829.800,7.734,6.000,1.011
829.900,7.734,6.000,1.011
830.000,7.729,6.000,1.011
830.100,7.729,6.000,1.011
830.200,7.729,6.000,1.011
830.300,7.729,6.000,1.011
830.400,7.729,6.000,1.011
830.500,7.729,6.000,1.011
830.600,7.729,6.000,1.011
830.700,7.729,6.000,1.011
830.800,7.729,6.000,1.011
830.900,7.729,6.000,1.011
831.000,7.729,6.000,1.011
831.100,7.729,6.000,1.011
831.200,7.729,6.000,1.011
831.300,7.734,6.000,1.011
831.400,7.734,6.000,1.011
831.500,7.734,6.000,1.011
831.600,7.739,6.000,1.011
831.700,7.739,6.000,1.011
831.800,7.739,6.000,1.011
831.900,7.739,6.000,1.011
832.000,7.744,6.000,1.011
832.100,7.744,6.000,1.011
832.200,7.749,6.000,1.011
832.300,7.749,6.000,1.011
832.400,7.749,6.000,1.011
832.500,7.754,6.000,1.011
832.600,7.759,6.000,1.011
832.700,7.759,6.000,1.011
832.800,7.764,6.000,1.011
832.900,7.764,6.000,1.011
833.000,7.764,6.000,1.011
833.100,7.764,6.000,1.011
833.200,7.764,6.000,1.011
833.300,7.769,6.000,1.011
833.400,7.769,6.000,1.011
833.500,7.769,6.000,1.011
833.600,7.769,6.000,1.011
833.700,7.769,6.000,1.011
833.800,7.773,6.000,1.011
833.900,7.773,6.000,1.011
834.000,7.773,6.000,1.011
834.100,7.773,6.000,1.011
834.200,7.773,6.000,1.011
834.300,7.773,6.000,1.011
834.400,7.773,6.000,1.011
834.500,7.773,6.000,1.011
834.600,7.773,6.000,1.011
834.700,7.778,6.000,1.011
834.800,7.773,6.000,1.011
834.900,7.778,6.000,1.011
835.000,7.778,6.000,1.011
835.100,7.778,6.000,1.011
835.200,7.778,6.000,1.011
835.300,7.778,6.000,1.011
835.400,7.778,6.000,1.011
835.500,7.778,6.000,1.011
835.600,7.778,6.000,1.011
835.700,7.778,6.000,1.011
835.800,7.778,6.000,1.011
835.900,7.778,6.000,1.011
836.000,7.778,6.000,1.011
836.100,7.778,6.000,1.011
836.200,7.778,6.000,1.011
836.300,7.778,6.000,1.011
836.400,7.778,6.000,1.011
836.500,7.778,6.000,1.011
836.600,7.778,6.000,1.011
836.700,7.778,6.000,1.011
836.800,7.778,6.000,1.011
836.900,7.778,6.000,1.011
837.000,7.778,6.000,1.011
837.100,7.778,6.000,1.011
837.200,7.783,6.000,1.011
837.300,7.783,6.000,1.011
837.400,7.783,6.000,1.011
837.500,7.783,6.000,1.011
837.600,7.783,6.000,1.011
837.700,7.783,6.000,1.011
837.800,7.788,6.000,1.011
837.900,7.788,6.000,1.011
838.000,7.788,6.000,1.011
838.100,7.788,6.000,1.011
838.200,7.788,6.000,1.011
838.300,7.788,6.000,1.011
838.400,7.788,6.000,1.011
838.500,7.788,6.000,1.011
838.600,7.788,6.000,1.011
838.700,7.788,6.000,1.011
838.800,7.788,6.000,1.011
838.900,7.788,6.000,1.011
839.000,7.788,6.000,1.011
839.100,7.788,6.000,1.011
839.200,7.783,6.000,1.011
839.300,7.788,6.000,1.011
839.400,7.783,6.000,1.011
839.500,7.783,6.000,1.011
839.600,7.783,6.000,1.011
839.700,7.788,6.000,1.011
839.800,7.788,6.000,1.011
839.900,7.788,6.000,1.011
