time,sigOut,sigIn,sigPot
804.000,7.261,6.000,1.968
804.100,7.261,6.000,1.968
804.200,7.261,6.000,1.968
804.300,7.261,6.000,1.968
804.400,7.266,6.000,1.968
804.500,7.266,6.000,1.968
804.600,7.261,6.000,1.968
804.700,7.266,6.000,1.968
804.800,7.266,6.000,1.968
804.900,7.266,6.000,1.968
805.000,7.266,6.000,1.968
805.100,7.266,6.000,1.968
805.200,7.266,6.000,1.968
805.300,7.266,6.000,1.968
805.400,7.266,6.000,1.968
805.500,7.266,6.000,1.968
805.600,7.266,6.000,1.968
805.700,7.266,6.000,1.968
805.800,7.266,6.000,1.968
805.900,7.261,6.000,1.968
806.000,7.261,6.000,1.968
806.100,7.261,6.000,1.968
806.200,7.261,6.000,1.968
806.300,7.261,6.000,1.968
806.400,7.261,6.000,1.968
806.500,7.261,6.000,1.968
806.600,7.261,6.000,1.968
806.700,7.261,6.000,1.968
806.800,7.261,6.000,1.968
806.900,7.261,6.000,1.968
807.000,7.256,6.000,1.968
807.100,7.256,6.000,1.968
807.200,7.256,6.000,1.968
807.300,7.256,6.000,1.968
807.400,7.256,6.000,1.968
807.500,7.251,6.000,1.968
807.600,7.251,6.000,1.968
807.700,7.251,6.000,1.968
807.800,7.246,6.000,1.968
807.900,7.246,6.000,1.968
808.000,7.246,6.000,1.968
808.100,7.246,6.000,1.968
808.200,7.246,6.000,1.968
808.300,7.241,6.000,1.968
808.400,7.241,6.000,1.968
808.500,7.241,6.000,1.968
808.600,7.241,6.000,1.968
808.700,7.241,6.000,1.968
808.800,7.241,6.000,1.968
808.900,7.241,6.000,1.968
809.000,7.241,6.000,1.968
809.100,7.241,6.000,1.968
809.200,7.241,6.000,1.968
809.300,7.241,6.000,1.968
809.400,7.246,6.000,1.968
809.500,7.246,6.000,1.968
809.600,7.246,6.000,1.968
809.700,7.251,6.000,1.968
809.800,7.251,6.000,1.968
809.900,7.251,6.000,1.968
810.000,7.251,6.000,1.968
810.100,7.251,6.000,1.968
810.200,7.251,6.000,1.968
810.300,7.251,6.000,1.968
810.400,7.251,6.000,1.968
810.500,7.251,6.000,1.968
810.600,7.251,6.000,1.968
810.700,7.251,6.000,1.968
810.800,7.256,6.000,1.968
810.900,7.256,6.000,1.968
811.000,7.261,6.000,1.968
811.100,7.261,6.000,1.968
811.200,7.261,6.000,1.968
811.300,7.261,6.000,1.968
811.400,7.261,6.000,1.968
811.500,7.261,6.000,1.968
811.600,7.256,6.000,1.968
811.700,7.256,6.000,1.968
811.800,7.256,6.000,1.968
811.900,7.251,6.000,1.968
812.000,7.251,6.000,1.968
812.100,7.256,6.000,1.968
812.200,7.256,6.000,1.968
812.300,7.261,6.000,1.968
812.400,7.266,6.000,1.968
812.500,7.266,6.000,1.968
812.600,7.266,6.000,1.968
812.700,7.266,6.000,1.968
812.800,7.261,6.000,1.968
812.900,7.261,6.000,1.968
813.000,7.266,6.000,1.968
813.100,7.271,6.000,1.968
813.200,7.271,6.000,1.968
813.300,7.271,6.000,1.968
813.400,7.271,6.000,1.968
813.500,7.271,6.000,1.968
813.600,7.266,6.000,1.968
813.700,7.266,6.000,1.968
813.800,7.271,6.000,1.968
813.900,7.266,6.000,1.968
814.000,7.266,6.000,1.968
814.100,7.266,6.000,1.968
814.200,7.271,6.000,1.968
814.300,7.271,6.000,1.968
814.400,7.275,6.000,1.968
814.500,7.275,6.000,1.968
814.600,7.275,6.000,1.968
814.700,7.280,6.000,1.968
814.800,7.285,6.000,1.968
814.900,7.285,6.000,1.968
815.000,7.285,6.000,1.968
815.100,7.285,6.000,1.968
815.200,7.290,6.000,1.968
815.300,7.290,6.000,1.968
815.400,7.290,6.000,1.968
815.500,7.285,6.000,1.968
815.600,7.285,6.000,1.968
815.700,7.285,6.000,1.968
815.800,7.280,6.000,1.968
815.900,7.280,6.000,1.968
816.000,7.280,6.000,1.968
816.100,7.275,6.000,1.968
816.200,7.280,6.000,1.968
816.300,7.280,6.000,1.968
816.400,7.280,6.000,1.968
816.500,7.280,6.000,1.968
816.600,7.280,6.000,1.968
816.700,7.280,6.000,1.968
816.800,7.280,6.000,1.968
816.900,7.280,6.000,1.968
817.000,7.275,6.000,1.968
817.100,7.275,6.000,1.968
817.200,7.275,6.000,1.968
817.300,7.275,6.000,1.968
817.400,7.271,6.000,1.968
817.500,7.271,6.000,1.968
817.600,7.271,6.000,1.968
817.700,7.271,6.000,1.968
