time,sigOut,sigIn,sigPot
204.000,0.005,1.000,8.105
204.100,0.010,1.000,8.105
204.200,0.005,1.000,8.105
204.300,0.005,1.000,8.105
204.400,0.005,1.000,8.105
204.500,0.005,1.000,8.105
204.600,0.005,1.000,8.105
204.700,0.010,1.000,8.105
204.800,0.005,1.000,8.105
204.900,0.005,1.000,8.105
205.000,0.005,1.000,8.105
205.100,0.005,1.000,8.105
205.200,0.005,1.000,8.105
205.300,0.005,1.000,8.105
205.400,0.005,1.000,8.105
205.500,0.005,1.000,8.105
205.600,0.010,1.000,8.105
205.700,0.005,1.000,8.105
205.800,0.005,1.000,8.105
205.900,0.010,1.000,8.105
206.000,0.010,1.000,8.105
206.100,0.005,1.000,8.105
206.200,0.005,1.000,8.105
206.300,0.005,1.000,8.105
206.400,0.005,1.000,8.105
206.500,0.005,1.000,8.105
206.600,0.005,1.000,8.105
206.700,0.010,1.000,8.105
206.800,0.005,1.000,8.105
206.900,0.005,1.000,8.105
207.000,0.005,1.000,8.105
207.100,0.005,1.000,8.105
207.200,0.005,1.000,8.105
207.300,0.005,1.000,8.105
207.400,0.005,1.000,8.105
207.500,0.005,1.000,8.105
207.600,0.005,1.000,8.105
207.700,0.005,1.000,8.105
207.800,0.005,1.000,8.105
207.900,0.005,1.000,8.105
208.000,0.010,1.000,8.105
208.100,0.005,1.000,8.105
208.200,0.005,1.000,8.105
208.300,0.010,1.000,8.105
208.400,0.005,1.000,8.105
208.500,0.005,1.000,8.105
208.600,0.005,1.000,8.105
208.700,0.005,1.000,8.105
208.800,0.005,1.000,8.105
208.900,0.005,1.000,8.105
209.000,0.005,1.000,8.105
209.100,0.010,1.000,8.105
209.200,0.005,1.000,8.105
209.300,0.005,1.000,8.105
209.400,0.005,1.000,8.105
209.500,0.005,1.000,8.105
209.600,0.005,1.000,8.105
209.700,0.005,1.000,8.105
209.800,0.005,1.000,8.105
209.900,0.005,1.000,8.105
210.000,0.005,1.000,8.105
210.100,0.005,1.000,8.105
210.200,0.005,1.000,8.105
210.300,0.010,1.000,8.105
210.400,0.005,1.000,8.105
210.500,0.005,1.000,8.105
210.600,0.005,1.000,8.105
210.700,0.005,1.000,8.105
210.800,0.005,1.000,8.105
210.900,0.005,1.000,8.105
211.000,0.005,1.000,8.105
211.100,0.005,1.000,8.105
211.200,0.005,1.000,8.105
211.300,0.005,1.000,8.105
211.400,0.005,1.000,8.105
211.500,0.005,1.000,8.105
211.600,0.005,1.000,8.105
211.700,0.005,1.000,8.105
211.800,0.005,1.000,8.105
211.900,0.005,1.000,8.105
212.000,0.005,1.000,8.105
212.100,0.005,1.000,8.105
212.200,0.005,1.000,8.105
212.300,0.005,1.000,8.105
212.400,0.005,1.000,8.105
212.500,0.010,1.000,8.105
212.600,0.005,1.000,8.105
212.700,0.005,1.000,8.105
212.800,0.005,1.000,8.105
212.900,0.010,1.000,8.105
213.000,0.005,1.000,8.105
213.100,0.005,1.000,8.105
213.200,0.010,1.000,8.105
213.300,0.010,1.000,8.105
213.400,0.005,1.000,8.105
213.500,0.010,1.000,8.105
213.600,0.005,1.000,8.105
213.700,0.005,1.000,8.105
213.800,0.010,1.000,8.105
213.900,0.005,1.000,8.105
214.000,0.005,1.000,8.105
214.100,0.005,1.000,8.105
214.200,0.005,1.000,8.105
214.300,0.005,1.000,8.105
214.400,0.005,1.000,8.105
214.500,0.005,1.000,8.105
214.600,0.005,1.000,8.105
214.700,0.010,1.000,8.105
214.800,0.005,1.000,8.105
214.900,0.005,1.000,8.105
215.000,0.005,1.000,8.105
215.100,0.005,1.000,8.105
215.200,0.005,1.000,8.105
215.300,0.005,1.000,8.105
215.400,0.005,1.000,8.105
215.500,0.005,1.000,8.105
215.600,0.005,1.000,8.105
215.700,0.005,1.000,8.105
215.800,0.010,1.000,8.105
215.900,0.005,1.000,8.105
216.000,0.005,1.000,8.105
216.100,0.005,1.000,8.105
216.200,0.005,1.000,8.105
216.300,0.005,1.000,8.105
216.400,0.005,1.000,8.105
216.500,0.005,1.000,8.105
216.600,0.005,1.000,8.105
216.700,0.005,1.000,8.105
216.800,0.005,1.000,8.105
216.900,0.005,1.000,8.105
217.000,0.005,1.000,8.105
217.100,0.005,1.000,8.105
217.200,0.005,1.000,8.105
217.300,0.010,1.000,8.105
217.400,0.005,1.000,8.105
217.500,0.005,1.000,8.105
217.600,0.005,1.000,8.105
217.700,0.005,1.000,8.105
217.800,0.005,1.000,8.105
217.900,0.005,1.000,8.105
218.000,0.005,1.000,8.105
218.100,0.005,1.000,8.105
218.200,0.005,1.000,8.105
218.300,0.005,1.000,8.105
218.400,0.005,1.000,8.105
218.500,0.005,1.000,8.105
218.600,0.010,1.000,8.105
218.700,0.010,1.000,8.105
218.800,0.005,1.000,8.105
218.900,0.005,1.000,8.105
219.000,0.005,1.000,8.105
219.100,0.005,1.000,8.105
219.200,0.005,1.000,8.105
219.300,0.005,1.000,8.105
219.400,0.005,1.000,8.105
219.500,0.005,1.000,8.105
219.600,0.005,1.000,8.105
219.700,0.010,1.000,8.105
219.800,0.010,1.000,8.105
219.900,0.005,1.000,8.105
220.000,0.005,1.000,8.105
220.100,0.005,1.000,8.105
220.200,0.005,1.000,8.105
220.300,0.005,1.000,8.105
220.400,0.005,1.000,8.105
220.500,0.005,1.000,8.105
220.600,0.005,1.000,8.105
220.700,0.005,1.000,8.105
220.800,0.005,1.000,8.105
220.900,0.005,1.000,8.105
221.000,0.005,1.000,8.105
221.100,0.005,1.000,8.105
221.200,0.005,1.000,8.105
221.300,0.005,1.000,8.105
221.400,0.005,1.000,8.105
221.500,0.005,1.000,8.105
221.600,0.005,1.000,8.105
221.700,0.005,1.000,8.105
221.800,0.005,1.000,8.105
221.900,0.005,1.000,8.105
222.000,0.005,1.000,8.105
222.100,0.005,1.000,8.105
222.200,0.005,1.000,8.105
222.300,0.005,1.000,8.105
222.400,0.005,1.000,8.105
222.500,0.005,1.000,8.105
222.600,0.005,1.000,8.105
222.700,0.005,1.000,8.105
222.800,0.005,1.000,8.105
222.900,0.005,1.000,8.105
223.000,0.005,1.000,8.105
223.100,0.005,1.000,8.105
223.200,0.005,1.000,8.105
223.300,0.005,1.000,8.105
223.400,0.005,1.000,8.105
223.500,0.005,1.000,8.105
223.600,0.005,1.000,8.105
223.700,0.005,1.000,8.105
223.800,0.005,1.000,8.105
