time,sigOut,sigIn,sigPot
324.000,2.319,2.000,1.011
324.100,2.319,2.000,1.011
324.200,2.319,2.000,1.011
324.300,2.324,2.000,1.011
324.400,2.324,2.000,1.011
324.500,2.324,2.000,1.011
324.600,2.324,2.000,1.011
324.700,2.324,2.000,1.011
324.800,2.324,2.000,1.011
324.900,2.324,2.000,1.011
325.000,2.324,2.000,1.011
325.100,2.324,2.000,1.011
325.200,2.324,2.000,1.011
325.300,2.319,2.000,1.011
325.400,2.319,2.000,1.011
325.500,2.319,2.000,1.011
325.600,2.319,2.000,1.011
325.700,2.319,2.000,1.011
325.800,2.319,2.000,1.011
325.900,2.319,2.000,1.011
326.000,2.319,2.000,1.011
326.100,2.319,2.000,1.011
326.200,2.319,2.000,1.011
326.300,2.319,2.000,1.011
326.400,2.319,2.000,1.011
326.500,2.319,2.000,1.011
326.600,2.319,2.000,1.011
326.700,2.319,2.000,1.011
326.800,2.319,2.000,1.011
326.900,2.319,2.000,1.011
327.000,2.319,2.000,1.011
327.100,2.319,2.000,1.011
327.200,2.319,2.000,1.011
327.300,2.314,2.000,1.011
327.400,2.314,2.000,1.011
327.500,2.314,2.000,1.011
327.600,2.314,2.000,1.011
327.700,2.314,2.000,1.011
327.800,2.314,2.000,1.011
327.900,2.314,2.000,1.011
328.000,2.314,2.000,1.011
328.100,2.314,2.000,1.011
328.200,2.314,2.000,1.011
328.300,2.314,2.000,1.011
328.400,2.314,2.000,1.011
328.500,2.314,2.000,1.011
328.600,2.314,2.000,1.011
328.700,2.314,2.000,1.011
328.800,2.314,2.000,1.011
328.900,2.314,2.000,1.011
329.000,2.314,2.000,1.011
329.100,2.314,2.000,1.011
329.200,2.314,2.000,1.011
329.300,2.310,2.000,1.011
329.400,2.310,2.000,1.011
329.500,2.310,2.000,1.011
329.600,2.310,2.000,1.011
329.700,2.310,2.000,1.011
329.800,2.310,2.000,1.011
329.900,2.310,2.000,1.011
330.000,2.310,2.000,1.011
330.100,2.310,2.000,1.011
330.200,2.310,2.000,1.011
330.300,2.310,2.000,1.011
330.400,2.310,2.000,1.011
330.500,2.310,2.000,1.011
330.600,2.310,2.000,1.011
330.700,2.310,2.000,1.011
330.800,2.310,2.000,1.011
330.900,2.310,2.000,1.011
331.000,2.314,2.000,1.011
331.100,2.314,2.000,1.011
331.200,2.314,2.000,1.011
331.300,2.314,2.000,1.011
331.400,2.314,2.000,1.011
331.500,2.310,2.000,1.011
331.600,2.314,2.000,1.011
331.700,2.314,2.000,1.011
331.800,2.314,2.000,1.011
331.900,2.314,2.000,1.011
332.000,2.314,2.000,1.011
332.100,2.314,2.000,1.011
332.200,2.314,2.000,1.011
332.300,2.314,2.000,1.011
332.400,2.310,2.000,1.011
332.500,2.310,2.000,1.011
332.600,2.310,2.000,1.011
332.700,2.310,2.000,1.011
332.800,2.310,2.000,1.011
332.900,2.310,2.000,1.011
333.000,2.310,2.000,1.011
333.100,2.314,2.000,1.011
