time,sigOut,sigIn,sigPot
1164.000,9.292,9.000,6.055
1164.100,9.287,9.000,6.055
1164.200,9.287,9.000,6.055
1164.300,9.287,9.000,6.055
1164.400,9.287,9.000,6.055
1164.500,9.282,9.000,6.055
1164.600,9.282,9.000,6.055
1164.700,9.277,9.000,6.055
1164.800,9.277,9.000,6.060
1164.900,9.277,9.000,6.055
1165.000,9.272,9.000,6.055
1165.100,9.272,9.000,6.055
1165.200,9.268,9.000,6.055
1165.300,9.268,9.000,6.055
1165.400,9.268,9.000,6.055
1165.500,9.268,9.000,6.055
1165.600,9.268,9.000,6.055
1165.700,9.268,9.000,6.055
1165.800,9.268,9.000,6.055
1165.900,9.272,9.000,6.055
1166.000,9.268,9.000,6.055
1166.100,9.268,9.000,6.055
1166.200,9.268,9.000,6.055
1166.300,9.263,9.000,6.055
1166.400,9.263,9.000,6.055
1166.500,9.263,9.000,6.055
1166.600,9.263,9.000,6.055
1166.700,9.263,9.000,6.055
1166.800,9.263,9.000,6.055
1166.900,9.263,9.000,6.055
1167.000,9.258,9.000,6.055
1167.100,9.263,9.000,6.055
1167.200,9.258,9.000,6.055
1167.300,9.258,9.000,6.055
1167.400,9.258,9.000,6.055
1167.500,9.253,9.000,6.055
1167.600,9.253,9.000,6.055
1167.700,9.248,9.000,6.055
1167.800,9.248,9.000,6.055
1167.900,9.248,9.000,6.055
1168.000,9.248,9.000,6.055
1168.100,9.243,9.000,6.055
1168.200,9.243,9.000,6.055
1168.300,9.243,9.000,6.055
1168.400,9.238,9.000,6.055
1168.500,9.238,9.000,6.055
1168.600,9.238,9.000,6.055
1168.700,9.238,9.000,6.060
1168.800,9.233,9.000,6.055
1168.900,9.233,9.000,6.055
1169.000,9.233,9.000,6.055
1169.100,9.229,9.000,6.055
1169.200,9.229,9.000,6.055
1169.300,9.224,9.000,6.055
1169.400,9.224,9.000,6.055
1169.500,9.224,9.000,6.055
1169.600,9.219,9.000,6.055
1169.700,9.219,9.000,6.055
1169.800,9.214,9.000,6.055
1169.900,9.214,9.000,6.055
1170.000,9.209,9.000,6.055
1170.100,9.209,9.000,6.055
1170.200,9.209,9.000,6.055
1170.300,9.209,9.000,6.055
1170.400,9.204,9.000,6.055
1170.500,9.204,9.000,6.055
1170.600,9.204,9.000,6.055
1170.700,9.204,9.000,6.055
1170.800,9.199,9.000,6.055
1170.900,9.199,9.000,6.055
1171.000,9.199,9.000,6.055
1171.100,9.194,9.000,6.055
1171.200,9.194,9.000,6.055
1171.300,9.194,9.000,6.060
1171.400,9.194,9.000,6.055
1171.500,9.194,9.000,6.055
1171.600,9.194,9.000,6.055
1171.700,9.194,9.000,6.055
1171.800,9.194,9.000,6.055
1171.900,9.194,9.000,6.055
1172.000,9.199,9.000,6.055
1172.100,9.194,9.000,6.060
1172.200,9.194,9.000,6.055
1172.300,9.194,9.000,6.055
1172.400,9.194,9.000,6.055
1172.500,9.194,9.000,6.055
1172.600,9.194,9.000,6.055
1172.700,9.194,9.000,6.055
1172.800,9.189,9.000,6.055
1172.900,9.189,9.000,6.060
1173.000,9.189,9.000,6.055
1173.100,9.189,9.000,6.055
1173.200,9.189,9.000,6.055
1173.300,9.189,9.000,6.055
1173.400,9.189,9.000,6.055
1173.500,9.189,9.000,6.055
1173.600,9.189,9.000,6.055
1173.700,9.189,9.000,6.055
1173.800,9.185,9.000,6.055
1173.900,9.189,9.000,6.055
1174.000,9.185,9.000,6.055
1174.100,9.185,9.000,6.060
1174.200,9.185,9.000,6.055
1174.300,9.185,9.000,6.055
1174.400,9.185,9.000,6.055
1174.500,9.185,9.000,6.055
1174.600,9.180,9.000,6.055
1174.700,9.180,9.000,6.055
1174.800,9.180,9.000,6.055
1174.900,9.185,9.000,6.055
1175.000,9.185,9.000,6.060
1175.100,9.185,9.000,6.055
1175.200,9.189,9.000,6.055
