time,sigOut,sigIn,sigPot
924.000,9.219,7.000,1.011
924.100,9.219,7.000,1.011
924.200,9.219,7.000,1.011
924.300,9.219,7.000,1.011
924.400,9.219,7.000,1.011
924.500,9.219,7.000,1.011
924.600,9.219,7.000,1.011
924.700,9.214,7.000,1.011
924.800,9.214,7.000,1.011
924.900,9.214,7.000,1.011
925.000,9.214,7.000,1.011
925.100,9.214,7.000,1.011
925.200,9.209,7.000,1.011
925.300,9.209,7.000,1.011
925.400,9.209,7.000,1.011
925.500,9.204,7.000,1.011
925.600,9.204,7.000,1.011
925.700,9.204,7.000,1.011
925.800,9.204,7.000,1.011
925.900,9.204,7.000,1.011
926.000,9.204,7.000,1.011
926.100,9.204,7.000,1.011
926.200,9.199,7.000,1.011
926.300,9.199,7.000,1.011
926.400,9.199,7.000,1.011
926.500,9.199,7.000,1.011
926.600,9.199,7.000,1.011
926.700,9.199,7.000,1.011
926.800,9.199,7.000,1.011
926.900,9.199,7.000,1.011
927.000,9.199,7.000,1.011
927.100,9.199,7.000,1.011
927.200,9.199,7.000,1.011
927.300,9.199,7.000,1.011
927.400,9.199,7.000,1.011
927.500,9.199,7.000,1.011
927.600,9.204,7.000,1.011
927.700,9.204,7.000,1.011
927.800,9.204,7.000,1.011
927.900,9.204,7.000,1.011
928.000,9.204,7.000,1.011
928.100,9.204,7.000,1.011
928.200,9.204,7.000,1.011
928.300,9.204,7.000,1.011
928.400,9.199,7.000,1.011
928.500,9.199,7.000,1.011
928.600,9.199,7.000,1.011
928.700,9.199,7.000,1.011
928.800,9.199,7.000,1.011
928.900,9.199,7.000,1.011
929.000,9.199,7.000,1.011
929.100,9.204,7.000,1.011
929.200,9.209,7.000,1.011
929.300,9.214,7.000,1.011
929.400,9.214,7.000,1.011
929.500,9.219,7.000,1.011
929.600,9.219,7.000,1.011
929.700,9.224,7.000,1.011
929.800,9.224,7.000,1.011
929.900,9.224,7.000,1.011
930.000,9.224,7.000,1.011
930.100,9.229,7.000,1.011
930.200,9.224,7.000,1.011
930.300,9.229,7.000,1.011
930.400,9.229,7.000,1.011
930.500,9.229,7.000,1.011
930.600,9.233,7.000,1.011
930.700,9.233,7.000,1.011
930.800,9.233,7.000,1.011
930.900,9.233,7.000,1.011
931.000,9.233,7.000,1.011
931.100,9.233,7.000,1.011
931.200,9.229,7.000,1.011
931.300,9.229,7.000,1.011
931.400,9.229,7.000,1.011
931.500,9.229,7.000,1.011
931.600,9.229,7.000,1.011
931.700,9.229,7.000,1.011
931.800,9.229,7.000,1.011
931.900,9.233,7.000,1.011
932.000,9.229,7.000,1.011
932.100,9.229,7.000,1.011
932.200,9.229,7.000,1.011
932.300,9.229,7.000,1.011
932.400,9.229,7.000,1.011
932.500,9.229,7.000,1.011
932.600,9.229,7.000,1.011
932.700,9.233,7.000,1.011
932.800,9.233,7.000,1.011
932.900,9.233,7.000,1.011
933.000,9.238,7.000,1.011
933.100,9.238,7.000,1.011
933.200,9.243,7.000,1.011
933.300,9.243,7.000,1.011
933.400,9.243,7.000,1.011
933.500,9.243,7.000,1.011
933.600,9.243,7.000,1.011
933.700,9.238,7.000,1.011
933.800,9.238,7.000,1.011
933.900,9.238,7.000,1.011
934.000,9.238,7.000,1.011
934.100,9.238,7.000,1.011
934.200,9.243,7.000,1.011
934.300,9.243,7.000,1.011
934.400,9.243,7.000,1.011
934.500,9.243,7.000,1.011
934.600,9.248,7.000,1.011
934.700,9.248,7.000,1.011
934.800,9.253,7.000,1.011
934.900,9.258,7.000,1.011
935.000,9.258,7.000,1.011
935.100,9.263,7.000,1.011
935.200,9.263,7.000,1.011
935.300,9.263,7.000,1.011
935.400,9.268,7.000,1.011
935.500,9.268,7.000,1.011
935.600,9.268,7.000,1.011
935.700,9.272,7.000,1.011
935.800,9.272,7.000,1.011
935.900,9.277,7.000,1.011
936.000,9.277,7.000,1.011
936.100,9.282,7.000,1.011
936.200,9.287,7.000,1.011
936.300,9.287,7.000,1.011
936.400,9.292,7.000,1.011
936.500,9.292,7.000,1.011
936.600,9.292,7.000,1.011
936.700,9.297,7.000,1.011
936.800,9.297,7.000,1.011
936.900,9.297,7.000,1.011
937.000,9.302,7.000,1.011
937.100,9.302,7.000,1.011
937.200,9.307,7.000,1.011
937.300,9.307,7.000,1.011
937.400,9.312,7.000,1.011
937.500,9.312,7.000,1.011
937.600,9.312,7.000,1.011
937.700,9.312,7.000,1.011
937.800,9.316,7.000,1.011
937.900,9.316,7.000,1.011
938.000,9.321,7.000,1.011
938.100,9.321,7.000,1.011
938.200,9.321,7.000,1.011
938.300,9.326,7.000,1.011
938.400,9.326,7.000,1.011
938.500,9.326,7.000,1.011
938.600,9.326,7.000,1.011
938.700,9.321,7.000,1.011
938.800,9.321,7.000,1.011
938.900,9.321,7.000,1.011
939.000,9.321,7.000,1.011
939.100,9.321,7.000,1.011
939.200,9.321,7.000,1.011
939.300,9.321,7.000,1.011
939.400,9.321,7.000,1.011
939.500,9.321,7.000,1.011
939.600,9.321,7.000,1.011
939.700,9.316,7.000,1.011
939.800,9.316,7.000,1.011
939.900,9.316,7.000,1.011
940.000,9.316,7.000,1.011
940.100,9.316,7.000,1.011
940.200,9.312,7.000,1.011
940.300,9.312,7.000,1.011
940.400,9.312,7.000,1.011
940.500,9.312,7.000,1.011
940.600,9.312,7.000,1.011
940.700,9.312,7.000,1.011
940.800,9.312,7.000,1.011
940.900,9.316,7.000,1.011
941.000,9.312,7.000,1.011
941.100,9.312,7.000,1.011
941.200,9.312,7.000,1.011
941.300,9.312,7.000,1.011
941.400,9.307,7.000,1.011
941.500,9.307,7.000,1.011
941.600,9.307,7.000,1.011
941.700,9.302,7.000,1.011
941.800,9.302,7.000,1.011
941.900,9.302,7.000,1.011
942.000,9.302,7.000,1.011
942.100,9.297,7.000,1.011
942.200,9.297,7.000,1.011
942.300,9.297,7.000,1.011
942.400,9.297,7.000,1.011
942.500,9.292,7.000,1.011
942.600,9.292,7.000,1.011
942.700,9.292,7.000,1.011
942.800,9.292,7.000,1.011
942.900,9.287,7.000,1.011
943.000,9.287,7.000,1.011
943.100,9.287,7.000,1.011
943.200,9.287,7.000,1.011
943.300,9.282,7.000,1.011
943.400,9.282,7.000,1.011
943.500,9.282,7.000,1.011
943.600,9.282,7.000,1.011
943.700,9.277,7.000,1.011
943.800,9.277,7.000,1.011
943.900,9.277,7.000,1.011
944.000,9.277,7.000,1.011
944.100,9.272,7.000,1.011
944.200,9.272,7.000,1.011
944.300,9.272,7.000,1.011
944.400,9.268,7.000,1.011
944.500,9.268,7.000,1.011
944.600,9.268,7.000,1.011
944.700,9.268,7.000,1.011
944.800,9.263,7.000,1.011
944.900,9.263,7.000,1.011
945.000,9.263,7.000,1.011
945.100,9.258,7.000,1.011
945.200,9.258,7.000,1.011
945.300,9.253,7.000,1.011
945.400,9.258,7.000,1.011
945.500,9.258,7.000,1.011
945.600,9.253,7.000,1.011
945.700,9.253,7.000,1.011
945.800,9.253,7.000,1.011
945.900,9.253,7.000,1.011
946.000,9.253,7.000,1.011
946.100,9.253,7.000,1.011
946.200,9.253,7.000,1.011
946.300,9.248,7.000,1.011
946.400,9.248,7.000,1.011
946.500,9.248,7.000,1.011
946.600,9.248,7.000,1.011
946.700,9.248,7.000,1.011
946.800,9.248,7.000,1.011
946.900,9.248,7.000,1.011
947.000,9.248,7.000,1.011
947.100,9.248,7.000,1.011
947.200,9.248,7.000,1.011
947.300,9.248,7.000,1.011
947.400,9.248,7.000,1.011
947.500,9.248,7.000,1.011
947.600,9.248,7.000,1.011
947.700,9.248,7.000,1.011
947.800,9.248,7.000,1.011
947.900,9.248,7.000,1.011
948.000,9.248,7.000,1.011
948.100,9.248,7.000,1.011
948.200,9.248,7.000,1.011
948.300,9.248,7.000,1.011
948.400,9.248,7.000,1.011
948.500,9.248,7.000,1.011
948.600,9.248,7.000,1.011
948.700,9.253,7.000,1.011
948.800,9.253,7.000,1.011
948.900,9.253,7.000,1.011
949.000,9.248,7.000,1.011
949.100,9.248,7.000,1.011
949.200,9.248,7.000,1.011
949.300,9.248,7.000,1.011
949.400,9.253,7.000,1.011
949.500,9.248,7.000,1.011
949.600,9.253,7.000,1.011
949.700,9.253,7.000,1.011
949.800,9.258,7.000,1.011
949.900,9.258,7.000,1.011
950.000,9.258,7.000,1.011
950.100,9.258,7.000,1.011
950.200,9.258,7.000,1.011
950.300,9.258,7.000,1.011
950.400,9.258,7.000,1.011
950.500,9.258,7.000,1.011
950.600,9.258,7.000,1.011
950.700,9.258,7.000,1.011
950.800,9.258,7.000,1.011
950.900,9.258,7.000,1.011
951.000,9.258,7.000,1.011
951.100,9.263,7.000,1.011
951.200,9.258,7.000,1.011
951.300,9.258,7.000,1.011
951.400,9.258,7.000,1.011
951.500,9.258,7.000,1.011
951.600,9.263,7.000,1.011
951.700,9.268,7.000,1.011
951.800,9.268,7.000,1.011
951.900,9.268,7.000,1.011
952.000,9.268,7.000,1.011
952.100,9.272,7.000,1.011
952.200,9.272,7.000,1.011
952.300,9.277,7.000,1.011
952.400,9.277,7.000,1.011
952.500,9.277,7.000,1.011
952.600,9.277,7.000,1.011
952.700,9.277,7.000,1.011
952.800,9.277,7.000,1.011
952.900,9.277,7.000,1.011
953.000,9.282,7.000,1.011
953.100,9.282,7.000,1.011
953.200,9.282,7.000,1.011
953.300,9.282,7.000,1.011
953.400,9.282,7.000,1.011
953.500,9.277,7.000,1.011
953.600,9.277,7.000,1.011
953.700,9.277,7.000,1.011
953.800,9.277,7.000,1.011
953.900,9.277,7.000,1.011
954.000,9.277,7.000,1.011
954.100,9.272,7.000,1.011
954.200,9.272,7.000,1.011
954.300,9.272,7.000,1.011
954.400,9.272,7.000,1.011
954.500,9.272,7.000,1.011
954.600,9.272,7.000,1.011
954.700,9.268,7.000,1.011
954.800,9.268,7.000,1.011
954.900,9.268,7.000,1.011
955.000,9.268,7.000,1.011
955.100,9.268,7.000,1.011
955.200,9.268,7.000,1.011
955.300,9.268,7.000,1.011
955.400,9.268,7.000,1.011
955.500,9.268,7.000,1.011
955.600,9.268,7.000,1.011
955.700,9.268,7.000,1.011
955.800,9.268,7.000,1.011
955.900,9.268,7.000,1.011
956.000,9.268,7.000,1.011
956.100,9.268,7.000,1.011
956.200,9.268,7.000,1.011
956.300,9.268,7.000,1.011
956.400,9.268,7.000,1.011
956.500,9.268,7.000,1.011
956.600,9.268,7.000,1.011
956.700,9.268,7.000,1.011
956.800,9.272,7.000,1.011
956.900,9.272,7.000,1.011
957.000,9.277,7.000,1.011
957.100,9.277,7.000,1.011
957.200,9.277,7.000,1.011
957.300,9.277,7.000,1.011
957.400,9.282,7.000,1.011
957.500,9.282,7.000,1.011
957.600,9.282,7.000,1.011
957.700,9.282,7.000,1.011
957.800,9.282,7.000,1.011
957.900,9.282,7.000,1.011
958.000,9.282,7.000,1.011
958.100,9.282,7.000,1.011
958.200,9.282,7.000,1.011
958.300,9.282,7.000,1.011
958.400,9.282,7.000,1.011
958.500,9.277,7.000,1.011
958.600,9.277,7.000,1.011
958.700,9.277,7.000,1.011
958.800,9.277,7.000,1.011
958.900,9.272,7.000,1.011
959.000,9.272,7.000,1.011
959.100,9.277,7.000,1.011
959.200,9.277,7.000,1.011
959.300,9.272,7.000,1.011
959.400,9.272,7.000,1.011
959.500,9.272,7.000,1.011
959.600,9.272,7.000,1.011
959.700,9.277,7.000,1.011
959.800,9.277,7.000,1.011
959.900,9.277,7.000,1.011
