time,sigOut,sigIn,sigPot
444.000,3.984,3.000,0.000
444.100,3.984,3.000,0.000
444.200,3.984,3.000,0.000
444.300,3.984,3.000,0.000
444.400,3.984,3.000,0.000
444.500,3.984,3.000,0.000
444.600,3.984,3.000,0.005
444.700,3.989,3.000,0.000
444.800,3.989,3.000,0.000
444.900,3.989,3.000,0.000
445.000,3.994,3.000,0.000
445.100,3.994,3.000,0.000
445.200,3.994,3.000,0.000
445.300,3.999,3.000,0.000
445.400,3.999,3.000,0.000
445.500,3.999,3.000,0.000
445.600,3.999,3.000,0.000
445.700,3.999,3.000,0.000
445.800,3.999,3.000,0.000
445.900,3.999,3.000,0.000
446.000,3.999,3.000,0.000
446.100,3.999,3.000,0.000
446.200,3.999,3.000,0.000
446.300,4.004,3.000,0.000
446.400,4.004,3.000,0.000
446.500,4.004,3.000,0.000
446.600,4.004,3.000,0.000
446.700,4.004,3.000,0.000
446.800,4.004,3.000,0.000
446.900,3.999,3.000,0.000
447.000,3.999,3.000,0.000
447.100,4.004,3.000,0.005
447.200,4.004,3.000,0.005
447.300,4.004,3.000,0.000
447.400,4.004,3.000,0.005
447.500,4.004,3.000,0.000
447.600,4.004,3.000,0.000
447.700,4.004,3.000,0.000
447.800,4.004,3.000,0.005
447.900,4.004,3.000,0.000
448.000,4.004,3.000,0.000
448.100,4.004,3.000,0.000
448.200,4.004,3.000,0.000
448.300,4.004,3.000,0.000
448.400,4.004,3.000,0.000
448.500,4.004,3.000,0.000
448.600,4.004,3.000,0.000
448.700,3.999,3.000,0.000
448.800,4.004,3.000,0.005
448.900,4.004,3.000,0.000
449.000,4.004,3.000,0.000
449.100,4.004,3.000,0.000
449.200,4.004,3.000,0.000
449.300,4.004,3.000,0.000
449.400,4.009,3.000,0.000
449.500,4.004,3.000,0.000
449.600,4.004,3.000,0.000
449.700,4.004,3.000,0.000
449.800,4.004,3.000,0.000
449.900,4.004,3.000,0.000
450.000,4.004,3.000,0.000
450.100,4.004,3.000,0.000
450.200,4.004,3.000,0.000
450.300,4.004,3.000,0.000
450.400,4.004,3.000,0.000
450.500,4.004,3.000,0.000
450.600,4.004,3.000,0.000
450.700,4.004,3.000,0.000
450.800,4.004,3.000,0.000
450.900,4.004,3.000,0.000
451.000,4.004,3.000,0.000
451.100,4.004,3.000,0.000
451.200,4.004,3.000,0.000
451.300,4.004,3.000,0.000
451.400,3.999,3.000,0.005
451.500,3.999,3.000,0.000
451.600,3.999,3.000,0.000
451.700,3.999,3.000,0.000
451.800,3.999,3.000,0.000
451.900,3.999,3.000,0.000
452.000,3.999,3.000,0.000
452.100,3.999,3.000,0.000
452.200,3.999,3.000,0.000
452.300,3.999,3.000,0.000
452.400,3.999,3.000,0.000
452.500,3.999,3.000,0.000
452.600,3.999,3.000,0.000
452.700,3.999,3.000,0.000
452.800,3.994,3.000,0.000
452.900,3.994,3.000,0.000
453.000,3.994,3.000,0.000
453.100,3.994,3.000,0.000
453.200,3.994,3.000,0.005
453.300,3.994,3.000,0.000
453.400,3.994,3.000,0.000
453.500,3.994,3.000,0.000
453.600,3.994,3.000,0.000
453.700,3.994,3.000,0.000
453.800,3.994,3.000,0.005
453.900,3.994,3.000,0.000
454.000,3.994,3.000,0.000
454.100,3.994,3.000,0.000
454.200,3.994,3.000,0.000
454.300,3.994,3.000,0.000
454.400,3.999,3.000,0.000
454.500,3.999,3.000,0.000
454.600,3.999,3.000,0.000
454.700,3.999,3.000,0.000
454.800,3.999,3.000,0.000
454.900,3.999,3.000,0.000
455.000,3.994,3.000,0.000
455.100,3.994,3.000,0.000
455.200,3.994,3.000,0.000
455.300,3.994,3.000,0.000
455.400,3.994,3.000,0.000
455.500,3.994,3.000,0.000
455.600,3.994,3.000,0.000
455.700,3.994,3.000,0.000
455.800,3.989,3.000,0.000
455.900,3.989,3.000,0.000
456.000,3.989,3.000,0.000
456.100,3.989,3.000,0.000
456.200,3.989,3.000,0.000
456.300,3.989,3.000,0.000
456.400,3.989,3.000,0.000
456.500,3.989,3.000,0.000
456.600,3.989,3.000,0.000
456.700,3.989,3.000,0.000
456.800,3.989,3.000,0.000
456.900,3.984,3.000,0.000
457.000,3.984,3.000,0.000
457.100,3.984,3.000,0.000
457.200,3.984,3.000,0.000
457.300,3.984,3.000,0.000
457.400,3.984,3.000,0.000
457.500,3.984,3.000,0.000
457.600,3.984,3.000,0.000
457.700,3.984,3.000,0.000
457.800,3.984,3.000,0.000
457.900,3.984,3.000,0.000
458.000,3.984,3.000,0.000
458.100,3.984,3.000,0.000
458.200,3.984,3.000,0.000
458.300,3.984,3.000,0.000
458.400,3.984,3.000,0.000
458.500,3.984,3.000,0.000
458.600,3.984,3.000,0.000
458.700,3.984,3.000,0.000
458.800,3.984,3.000,0.000
458.900,3.984,3.000,0.000
459.000,3.984,3.000,0.000
459.100,3.984,3.000,0.000
459.200,3.984,3.000,0.000
459.300,3.984,3.000,0.000
459.400,3.984,3.000,0.000
459.500,3.984,3.000,0.000
459.600,3.984,3.000,0.000
459.700,3.989,3.000,0.000
459.800,3.984,3.000,0.000
459.900,3.989,3.000,0.000
460.000,3.984,3.000,0.000
460.100,3.984,3.000,0.000
460.200,3.984,3.000,0.000
460.300,3.989,3.000,0.000
460.400,3.989,3.000,0.000
460.500,3.989,3.000,0.000
460.600,3.989,3.000,0.000
460.700,3.989,3.000,0.000
460.800,3.989,3.000,0.000
460.900,3.989,3.000,0.000
461.000,3.989,3.000,0.000
461.100,3.989,3.000,0.000
461.200,3.989,3.000,0.000
461.300,3.984,3.000,0.000
461.400,3.984,3.000,0.000
461.500,3.984,3.000,0.000
461.600,3.984,3.000,0.000
461.700,3.984,3.000,0.000
461.800,3.984,3.000,0.000
461.900,3.984,3.000,0.000
462.000,3.989,3.000,0.000
462.100,3.989,3.000,0.000
462.200,3.984,3.000,0.000
462.300,3.984,3.000,0.000
462.400,3.984,3.000,0.000
462.500,3.984,3.000,0.000
462.600,3.984,3.000,0.000
462.700,3.984,3.000,0.000
462.800,3.984,3.000,0.000
462.900,3.984,3.000,0.000
463.000,3.984,3.000,0.005
463.100,3.979,3.000,0.005
463.200,3.979,3.000,0.000
463.300,3.979,3.000,0.000
463.400,3.979,3.000,0.000
463.500,3.979,3.000,0.000
463.600,3.979,3.000,0.000
463.700,3.979,3.000,0.000
463.800,3.975,3.000,0.000
463.900,3.975,3.000,0.000
464.000,3.975,3.000,0.005
464.100,3.975,3.000,0.000
464.200,3.975,3.000,0.000
464.300,3.970,3.000,0.000
464.400,3.970,3.000,0.000
464.500,3.970,3.000,0.000
464.600,3.970,3.000,0.000
464.700,3.970,3.000,0.000
464.800,3.970,3.000,0.000
464.900,3.970,3.000,0.000
465.000,3.970,3.000,0.000
465.100,3.970,3.000,0.000
465.200,3.970,3.000,0.000
465.300,3.965,3.000,0.000
465.400,3.965,3.000,0.000
465.500,3.965,3.000,0.000
465.600,3.965,3.000,0.005
465.700,3.965,3.000,0.000
465.800,3.965,3.000,0.000
465.900,3.965,3.000,0.000
466.000,3.965,3.000,0.000
466.100,3.965,3.000,0.000
466.200,3.965,3.000,0.000
466.300,3.960,3.000,0.000
466.400,3.960,3.000,0.000
466.500,3.960,3.000,0.000
466.600,3.960,3.000,0.000
466.700,3.960,3.000,0.000
466.800,3.960,3.000,0.000
466.900,3.960,3.000,0.000
467.000,3.960,3.000,0.000
467.100,3.960,3.000,0.000
467.200,3.960,3.000,0.000
467.300,3.960,3.000,0.000
467.400,3.960,3.000,0.000
467.500,3.955,3.000,0.000
467.600,3.960,3.000,0.000
467.700,3.955,3.000,0.000
467.800,3.955,3.000,0.000
467.900,3.955,3.000,0.000
468.000,3.955,3.000,0.000
468.100,3.955,3.000,0.000
468.200,3.955,3.000,0.000
468.300,3.955,3.000,0.000
468.400,3.955,3.000,0.005
468.500,3.955,3.000,0.000
468.600,3.955,3.000,0.000
468.700,3.955,3.000,0.000
