time,sigOut,sigIn,sigPot
924.000,4.990,7.000,9.995
924.100,4.990,7.000,9.995
924.200,4.990,7.000,9.995
924.300,4.990,7.000,9.995
924.400,4.990,7.000,9.995
924.500,4.990,7.000,9.995
924.600,4.990,7.000,9.995
924.700,4.990,7.000,9.995
924.800,4.990,7.000,9.995
924.900,4.990,7.000,9.995
925.000,4.985,7.000,9.995
925.100,4.985,7.000,9.995
925.200,4.985,7.000,9.995
925.300,4.985,7.000,9.995
925.400,4.985,7.000,9.995
925.500,4.985,7.000,9.995
925.600,4.985,7.000,9.995
925.700,4.985,7.000,9.995
925.800,4.985,7.000,9.995
925.900,4.985,7.000,9.995
926.000,4.985,7.000,9.995
926.100,4.985,7.000,9.995
926.200,4.985,7.000,9.995
926.300,4.985,7.000,9.995
926.400,4.985,7.000,9.995
926.500,4.985,7.000,9.995
926.600,4.985,7.000,9.995
926.700,4.985,7.000,9.995
926.800,4.980,7.000,9.995
926.900,4.980,7.000,9.995
927.000,4.980,7.000,9.995
927.100,4.985,7.000,9.995
927.200,4.985,7.000,9.995
927.300,4.985,7.000,9.995
927.400,4.985,7.000,9.995
927.500,4.985,7.000,9.995
927.600,4.985,7.000,9.995
927.700,4.985,7.000,9.995
927.800,4.985,7.000,9.995
927.900,4.985,7.000,9.995
928.000,4.985,7.000,9.995
928.100,4.985,7.000,9.995
928.200,4.985,7.000,9.995
928.300,4.985,7.000,9.995
928.400,4.985,7.000,9.995
928.500,4.985,7.000,9.995
928.600,4.985,7.000,9.995
928.700,4.985,7.000,9.995
928.800,4.985,7.000,9.995
928.900,4.985,7.000,9.995
929.000,4.985,7.000,9.995
929.100,4.980,7.000,9.995
929.200,4.980,7.000,9.995
929.300,4.980,7.000,9.995
929.400,4.980,7.000,9.995
929.500,4.980,7.000,9.995
929.600,4.980,7.000,9.995
929.700,4.980,7.000,9.995
929.800,4.980,7.000,9.995
929.900,4.980,7.000,9.995
930.000,4.980,7.000,9.995
930.100,4.980,7.000,9.995
930.200,4.980,7.000,9.995
930.300,4.980,7.000,9.995
930.400,4.980,7.000,9.995
930.500,4.980,7.000,9.995
930.600,4.980,7.000,9.995
930.700,4.980,7.000,9.995
930.800,4.980,7.000,9.995
930.900,4.980,7.000,9.995
931.000,4.980,7.000,9.995
931.100,4.980,7.000,9.995
931.200,4.980,7.000,9.995
931.300,4.980,7.000,9.995
931.400,4.980,7.000,9.995
931.500,4.985,7.000,9.995
931.600,4.990,7.000,9.995
931.700,4.995,7.000,9.995
931.800,4.995,7.000,9.995
931.900,4.995,7.000,9.995
932.000,4.995,7.000,9.995
932.100,5.000,7.000,9.995
932.200,5.000,7.000,9.995
