time,sigOut,sigIn,sigPot
924.000,7.129,7.000,5.005
924.100,7.124,7.000,5.005
924.200,7.129,7.000,5.005
924.300,7.124,7.000,5.000
924.400,7.124,7.000,5.000
924.500,7.124,7.000,5.005
924.600,7.124,7.000,5.005
924.700,7.124,7.000,5.005
924.800,7.119,7.000,5.005
924.900,7.119,7.000,5.000
925.000,7.119,7.000,5.005
925.100,7.119,7.000,5.005
925.200,7.119,7.000,5.005
925.300,7.119,7.000,5.000
925.400,7.119,7.000,5.000
925.500,7.114,7.000,5.000
925.600,7.114,7.000,5.000
925.700,7.114,7.000,5.005
925.800,7.114,7.000,5.005
925.900,7.114,7.000,5.000
926.000,7.109,7.000,5.000
926.100,7.109,7.000,5.000
926.200,7.109,7.000,5.000
926.300,7.114,7.000,5.005
926.400,7.114,7.000,5.000
926.500,7.114,7.000,5.005
926.600,7.114,7.000,5.005
926.700,7.114,7.000,5.005
926.800,7.109,7.000,5.000
926.900,7.109,7.000,5.005
927.000,7.109,7.000,5.005
927.100,7.109,7.000,5.005
927.200,7.114,7.000,5.000
927.300,7.109,7.000,5.005
927.400,7.109,7.000,5.000
927.500,7.109,7.000,5.000
927.600,7.109,7.000,5.000
927.700,7.109,7.000,5.000
927.800,7.109,7.000,5.005
927.900,7.109,7.000,5.005
928.000,7.109,7.000,5.005
928.100,7.104,7.000,5.005
928.200,7.104,7.000,5.005
928.300,7.104,7.000,5.005
928.400,7.104,7.000,5.005
928.500,7.104,7.000,5.005
928.600,7.100,7.000,5.005
928.700,7.104,7.000,5.005
928.800,7.104,7.000,5.005
928.900,7.104,7.000,5.005
929.000,7.104,7.000,5.000
929.100,7.104,7.000,5.005
929.200,7.104,7.000,5.005
929.300,7.104,7.000,5.000
929.400,7.104,7.000,5.005
929.500,7.104,7.000,5.000
929.600,7.104,7.000,5.005
929.700,7.104,7.000,5.005
929.800,7.104,7.000,5.005
929.900,7.104,7.000,5.005
930.000,7.104,7.000,5.000
930.100,7.100,7.000,5.005
930.200,7.100,7.000,5.005
930.300,7.100,7.000,5.005
930.400,7.095,7.000,5.000
930.500,7.095,7.000,5.005
930.600,7.095,7.000,5.000
930.700,7.095,7.000,5.005
930.800,7.095,7.000,5.005
930.900,7.095,7.000,5.005
931.000,7.095,7.000,5.000
931.100,7.095,7.000,5.000
931.200,7.090,7.000,5.005
931.300,7.090,7.000,5.005
931.400,7.090,7.000,5.005
931.500,7.090,7.000,5.005
931.600,7.085,7.000,5.005
931.700,7.085,7.000,5.000
931.800,7.085,7.000,5.005
931.900,7.080,7.000,5.005
932.000,7.080,7.000,5.000
932.100,7.080,7.000,5.000
932.200,7.080,7.000,5.005
932.300,7.075,7.000,5.005
932.400,7.075,7.000,5.005
932.500,7.075,7.000,5.005
932.600,7.075,7.000,5.005
932.700,7.075,7.000,5.000
932.800,7.075,7.000,5.005
932.900,7.070,7.000,5.005
933.000,7.070,7.000,5.000
933.100,7.070,7.000,5.005
933.200,7.070,7.000,5.005
933.300,7.070,7.000,5.000
933.400,7.070,7.000,5.000
933.500,7.075,7.000,5.000
933.600,7.080,7.000,5.005
933.700,7.085,7.000,5.005
933.800,7.090,7.000,5.000
933.900,7.090,7.000,5.005
934.000,7.095,7.000,5.005
934.100,7.095,7.000,5.005
934.200,7.095,7.000,5.005
934.300,7.100,7.000,5.000
934.400,7.100,7.000,5.005
934.500,7.104,7.000,5.000
934.600,7.104,7.000,5.005
934.700,7.104,7.000,5.000
934.800,7.104,7.000,5.005
934.900,7.109,7.000,5.005
935.000,7.109,7.000,5.000
935.100,7.109,7.000,5.005
935.200,7.109,7.000,5.000
935.300,7.109,7.000,5.000
935.400,7.114,7.000,5.000
935.500,7.114,7.000,5.005
935.600,7.114,7.000,5.000
935.700,7.114,7.000,5.005
935.800,7.114,7.000,5.000
