time,sigOut,sigIn,sigPot
564.000,4.292,4.000,3.022
564.100,4.292,4.000,3.018
564.200,4.292,4.000,3.018
564.300,4.292,4.000,3.022
564.400,4.292,4.000,3.022
564.500,4.292,4.000,3.022
564.600,4.292,4.000,3.022
564.700,4.292,4.000,3.018
564.800,4.287,4.000,3.018
564.900,4.287,4.000,3.018
565.000,4.287,4.000,3.022
565.100,4.287,4.000,3.018
565.200,4.287,4.000,3.022
565.300,4.282,4.000,3.022
565.400,4.282,4.000,3.018
565.500,4.282,4.000,3.018
565.600,4.282,4.000,3.018
565.700,4.277,4.000,3.022
565.800,4.277,4.000,3.022
565.900,4.277,4.000,3.018
566.000,4.277,4.000,3.018
566.100,4.277,4.000,3.018
566.200,4.272,4.000,3.018
566.300,4.272,4.000,3.022
566.400,4.272,4.000,3.018
566.500,4.272,4.000,3.018
566.600,4.268,4.000,3.018
566.700,4.268,4.000,3.018
566.800,4.268,4.000,3.018
566.900,4.268,4.000,3.022
567.000,4.268,4.000,3.018
567.100,4.268,4.000,3.018
567.200,4.268,4.000,3.022
567.300,4.268,4.000,3.018
567.400,4.263,4.000,3.022
567.500,4.263,4.000,3.022
567.600,4.263,4.000,3.018
567.700,4.263,4.000,3.022
567.800,4.263,4.000,3.018
567.900,4.258,4.000,3.018
568.000,4.258,4.000,3.018
568.100,4.258,4.000,3.022
568.200,4.253,4.000,3.018
568.300,4.253,4.000,3.022
568.400,4.253,4.000,3.018
568.500,4.253,4.000,3.018
568.600,4.248,4.000,3.018
568.700,4.248,4.000,3.018
568.800,4.248,4.000,3.022
568.900,4.248,4.000,3.022
569.000,4.248,4.000,3.018
569.100,4.248,4.000,3.018
569.200,4.248,4.000,3.018
569.300,4.243,4.000,3.018
569.400,4.243,4.000,3.022
569.500,4.243,4.000,3.022
569.600,4.243,4.000,3.018
569.700,4.243,4.000,3.018
569.800,4.238,4.000,3.022
569.900,4.238,4.000,3.018
570.000,4.238,4.000,3.018
570.100,4.238,4.000,3.018
570.200,4.238,4.000,3.022
570.300,4.238,4.000,3.018
570.400,4.238,4.000,3.022
570.500,4.238,4.000,3.018
570.600,4.238,4.000,3.018
570.700,4.238,4.000,3.018
570.800,4.233,4.000,3.018
570.900,4.233,4.000,3.022
571.000,4.233,4.000,3.018
571.100,4.233,4.000,3.018
571.200,4.229,4.000,3.018
571.300,4.229,4.000,3.018
571.400,4.229,4.000,3.022
571.500,4.229,4.000,3.018
571.600,4.229,4.000,3.018
571.700,4.229,4.000,3.018
571.800,4.229,4.000,3.022
571.900,4.224,4.000,3.018
572.000,4.224,4.000,3.022
572.100,4.224,4.000,3.018
572.200,4.224,4.000,3.018
572.300,4.224,4.000,3.018
572.400,4.224,4.000,3.018
572.500,4.224,4.000,3.018
572.600,4.224,4.000,3.018
572.700,4.224,4.000,3.018
572.800,4.224,4.000,3.018
572.900,4.229,4.000,3.022
573.000,4.229,4.000,3.018
573.100,4.229,4.000,3.018
573.200,4.229,4.000,3.018
573.300,4.229,4.000,3.018
573.400,4.229,4.000,3.018
573.500,4.224,4.000,3.018
573.600,4.224,4.000,3.018
573.700,4.224,4.000,3.018
573.800,4.224,4.000,3.018
573.900,4.224,4.000,3.018
574.000,4.224,4.000,3.022
574.100,4.219,4.000,3.018
574.200,4.219,4.000,3.018
574.300,4.219,4.000,3.022
574.400,4.219,4.000,3.018
574.500,4.219,4.000,3.018
574.600,4.219,4.000,3.018
574.700,4.219,4.000,3.018
574.800,4.219,4.000,3.022
574.900,4.219,4.000,3.018
575.000,4.219,4.000,3.018
575.100,4.219,4.000,3.018
575.200,4.219,4.000,3.018
575.300,4.219,4.000,3.018
575.400,4.214,4.000,3.018
575.500,4.214,4.000,3.022
575.600,4.214,4.000,3.018
575.700,4.214,4.000,3.018
575.800,4.209,4.000,3.022
575.900,4.214,4.000,3.022
576.000,4.214,4.000,3.022
576.100,4.214,4.000,3.018
576.200,4.214,4.000,3.022
576.300,4.214,4.000,3.018
576.400,4.214,4.000,3.018
576.500,4.219,4.000,3.018
576.600,4.219,4.000,3.018
576.700,4.219,4.000,3.018
576.800,4.219,4.000,3.022
576.900,4.219,4.000,3.018
577.000,4.219,4.000,3.022
577.100,4.219,4.000,3.018
577.200,4.219,4.000,3.018
577.300,4.219,4.000,3.022
577.400,4.219,4.000,3.018
577.500,4.219,4.000,3.018
577.600,4.219,4.000,3.018
577.700,4.219,4.000,3.022
577.800,4.219,4.000,3.018
577.900,4.219,4.000,3.022
578.000,4.219,4.000,3.018
578.100,4.219,4.000,3.018
578.200,4.219,4.000,3.018
578.300,4.224,4.000,3.018
578.400,4.224,4.000,3.018
578.500,4.224,4.000,3.018
578.600,4.224,4.000,3.018
578.700,4.219,4.000,3.018
578.800,4.219,4.000,3.018
578.900,4.224,4.000,3.022
579.000,4.224,4.000,3.022
579.100,4.224,4.000,3.022
579.200,4.224,4.000,3.018
579.300,4.224,4.000,3.018
579.400,4.224,4.000,3.018
579.500,4.224,4.000,3.022
579.600,4.224,4.000,3.022
579.700,4.224,4.000,3.018
579.800,4.224,4.000,3.022
579.900,4.224,4.000,3.018
580.000,4.219,4.000,3.018
580.100,4.219,4.000,3.018
580.200,4.219,4.000,3.018
580.300,4.219,4.000,3.018
580.400,4.219,4.000,3.022
580.500,4.219,4.000,3.022
580.600,4.219,4.000,3.018
580.700,4.219,4.000,3.022
580.800,4.219,4.000,3.018
580.900,4.214,4.000,3.022
581.000,4.214,4.000,3.018
581.100,4.214,4.000,3.022
581.200,4.214,4.000,3.018
581.300,4.214,4.000,3.022
581.400,4.214,4.000,3.018
581.500,4.214,4.000,3.022
581.600,4.214,4.000,3.018
581.700,4.214,4.000,3.022
581.800,4.214,4.000,3.018
581.900,4.214,4.000,3.018
582.000,4.219,4.000,3.018
582.100,4.219,4.000,3.018
582.200,4.219,4.000,3.022
582.300,4.219,4.000,3.018
582.400,4.219,4.000,3.018
582.500,4.219,4.000,3.022
582.600,4.219,4.000,3.018
582.700,4.219,4.000,3.018
582.800,4.219,4.000,3.022
582.900,4.219,4.000,3.022
583.000,4.214,4.000,3.022
583.100,4.214,4.000,3.018
583.200,4.214,4.000,3.022
583.300,4.214,4.000,3.018
583.400,4.214,4.000,3.022
583.500,4.214,4.000,3.018
583.600,4.214,4.000,3.018
583.700,4.214,4.000,3.022
583.800,4.214,4.000,3.022
583.900,4.214,4.000,3.018
584.000,4.214,4.000,3.022
584.100,4.209,4.000,3.018
584.200,4.214,4.000,3.018
584.300,4.214,4.000,3.022
584.400,4.214,4.000,3.022
584.500,4.214,4.000,3.018
584.600,4.214,4.000,3.022
584.700,4.209,4.000,3.018
584.800,4.209,4.000,3.018
584.900,4.209,4.000,3.018
585.000,4.209,4.000,3.018
585.100,4.209,4.000,3.018
585.200,4.209,4.000,3.018
585.300,4.209,4.000,3.022
585.400,4.209,4.000,3.018
585.500,4.209,4.000,3.022
585.600,4.209,4.000,3.018
585.700,4.209,4.000,3.022
585.800,4.209,4.000,3.018
585.900,4.214,4.000,3.022
586.000,4.209,4.000,3.018
586.100,4.214,4.000,3.018
586.200,4.214,4.000,3.018
586.300,4.214,4.000,3.018
586.400,4.214,4.000,3.018
586.500,4.214,4.000,3.018
586.600,4.214,4.000,3.018
586.700,4.214,4.000,3.018
586.800,4.214,4.000,3.018
586.900,4.214,4.000,3.018
587.000,4.214,4.000,3.022
587.100,4.214,4.000,3.018
587.200,4.214,4.000,3.022
587.300,4.214,4.000,3.018
587.400,4.214,4.000,3.018
587.500,4.209,4.000,3.022
587.600,4.209,4.000,3.022
587.700,4.209,4.000,3.022
587.800,4.209,4.000,3.022
587.900,4.209,4.000,3.022
588.000,4.209,4.000,3.018
588.100,4.209,4.000,3.022
588.200,4.204,4.000,3.018
588.300,4.209,4.000,3.022
588.400,4.204,4.000,3.018
588.500,4.209,4.000,3.018
588.600,4.209,4.000,3.022
588.700,4.209,4.000,3.018
588.800,4.209,4.000,3.022
588.900,4.209,4.000,3.022
589.000,4.209,4.000,3.018
589.100,4.209,4.000,3.018
589.200,4.204,4.000,3.018
589.300,4.204,4.000,3.018
589.400,4.204,4.000,3.018
589.500,4.204,4.000,3.018
589.600,4.204,4.000,3.022
589.700,4.204,4.000,3.022
589.800,4.204,4.000,3.018
589.900,4.204,4.000,3.022
590.000,4.204,4.000,3.022
590.100,4.204,4.000,3.018
