sigOut,sigIn,sigPot
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,0.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.075
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.075
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.005,1.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.732,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.728,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.723,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
0.718,2.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.792,3.000,7.070
1.787,3.000,7.070
